,CTSH,PGR,DG,HPQ,ALL,CTXS,DGX,EBAY,VRSN,ORLY,KMB,CLX,DLTR,HUM,EXPD,CDW,GPC,SNPS,APH,KR,TSCO,CBOE,CERN,MXIM,SJM,TYL,GIS,MAS,BIO,TROW,AKAM,CDNS,HSIC,DOX,FFIV,BR,AZO,NTAP,CHD,NOC,HSY,PAYX,WSO,CL,ACGL,AAP,JBHT,EPAM,CMI,K,JKHY,TRV,LH,OMC,ARW,LHX,QRVO,SWKS,BBY,HII,FAST,CHRW,CAG,PPL,MCK,PEG,FDS,IP,EXC,GRMN,POOL,J,LDOS,VMW,ETR,AOS,CHE,GD,PSA,SNA,BAH,AJG,PWR,OTIS,AON,CINF,EVRG,TTC,AEP,KNX,SRE,PKI,IPG,BRO,SCI,DTE,CAH,MSI,SON,IT,MKL,DPZ,NDAQ,RS,EXR,DLB,MTD,GNTX,PKG,ED,LII,AEE,BERY,HPE,GGG,WU,AZPN,RMD,EQR,XEL,GL,FNF,MPWR,WEC,GWW,AMCR,HOLX,RNR,CACI,AME,HRL,WAT,SEIC,TSN,AVB,WST,VRSK,CE,ATO,BAX,EA,KEYS,MKC,ES,RE,MSCI,CMS,ARE,ESS,CSL,LSTR,PNW,TER,AFL,STZ,ATR,TT,JNPR,WLTW,WRB,INGR,OGN,UTHR,FE,RSG,IEX,ORI,RJF,CPB,YUM,SSNC,GPK,FAF,RHI,BXP,CCK,CPRT,RPM,THG,G,HUBB,LAZ,JAZZ,AVY,PNR,DCI,FCN,FTV,EIX,JBL,AWK,CASY,UGI,UHAL,FLO,ALLE,DOV,CDK,ELS,CRUS,BLL,ODFL,MNST,MASI,CBRE,UHS,HIG,WPC,NUE,MAN,PINC,HRC,n/a,COG,STE,DRE,CTRA,NVR,IRM,MAA,CIEN,NI,WTW,SUM
10/29/2021,1.29,0.97,0.94,0.88,0.7,0.57,0.75,0.76,0.61,0.73,0.63,0.57,0.66,0.62,0.57,0.62,0.61,0.67,0.65,0.61,0.62,0.63,0.49,0.0,0.52,0.61,0.56,0.55,0.59,0.51,0.45,0.62,0.49,0.5,0.5,0.52,0.54,0.49,0.43,0.47,0.45,0.5,0.43,0.4,0.47,0.47,0.5,0.52,0.41,0.4,0.43,0.43,0.4,0.35,0.41,0.42,0.33,0.33,0.42,0.38,0.41,0.4,0.35,0.39,0.41,0.4,0.47,0.32,0.42,0.4,0.39,0.38,0.36,0.36,0.37,0.34,0.33,0.39,0.38,0.33,0.33,0.41,0.47,0.34,0.47,0.37,0.36,0.31,0.33,0.39,0.33,0.38,0.37,0.39,0.38,0.34,0.27,0.35,0.29,0.41,0.35,0.31,0.36,0.32,0.34,0.28,0.32,0.32,0.31,0.32,0.27,0.32,0.32,0.32,0.3,0.25,0.32,0.32,0.32,0.28,0.28,0.33,0.39,0.29,0.28,0.3,0.3,0.29,0.31,0.27,0.25,0.29,0.29,0.31,0.3,0.31,0.32,0.31,0.26,0.27,0.26,0.31,0.25,0.28,0.3,0.31,0.26,0.29,0.28,0.31,0.29,0.0,0.23,0.27,0.24,0.23,0.24,0.25,0.27,0.27,0.26,0.29,0.25,0.24,0.29,0.25,0.24,0.28,0.0,0.25,0.24,0.27,0.28,0.3,0.23,0.23,0.26,0.23,0.22,0.25,0.23,0.25,0.0,0.23,0.25,0.0,0.23,0.23,0.23,0.23,0.24,0.0,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.23,0.27,0.0,0.23,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.23,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,75.48
11/01/2021,1.27,0.96,0.94,0.89,0.69,0.57,0.75,0.71,0.6,0.69,0.62,0.57,0.67,0.62,0.57,0.61,0.59,0.67,0.63,0.61,0.64,0.63,0.48,0.0,0.52,0.62,0.56,0.59,0.6,0.52,0.44,0.6,0.49,0.48,0.53,0.51,0.53,0.49,0.44,0.43,0.45,0.5,0.42,0.4,0.46,0.45,0.51,0.54,0.42,0.4,0.4,0.43,0.41,0.34,0.41,0.4,0.34,0.35,0.42,0.38,0.41,0.4,0.35,0.39,0.4,0.4,0.48,0.3,0.43,0.36,0.39,0.39,0.35,0.35,0.36,0.36,0.33,0.39,0.39,0.33,0.33,0.41,0.48,0.34,0.47,0.38,0.36,0.29,0.33,0.4,0.33,0.38,0.38,0.39,0.41,0.33,0.27,0.35,0.28,0.41,0.35,0.32,0.37,0.31,0.35,0.27,0.32,0.33,0.32,0.32,0.26,0.32,0.32,0.31,0.3,0.24,0.32,0.32,0.33,0.28,0.28,0.32,0.41,0.29,0.28,0.31,0.3,0.28,0.31,0.28,0.25,0.29,0.28,0.31,0.31,0.32,0.32,0.3,0.26,0.26,0.26,0.32,0.25,0.28,0.28,0.31,0.26,0.29,0.29,0.31,0.29,0.0,0.27,0.26,0.24,0.23,0.25,0.27,0.27,0.26,0.26,0.29,0.26,0.25,0.29,0.25,0.25,0.27,0.0,0.25,0.25,0.26,0.28,0.3,0.23,0.24,0.26,0.23,0.21,0.24,0.24,0.25,0.0,0.24,0.25,0.0,0.23,0.23,0.24,0.23,0.24,0.21,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.27,0.0,0.24,0.26,0.0,0.24,0.0,0.0,0.0,0.22,0.24,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4
11/02/2021,1.28,0.96,0.94,0.89,0.68,0.56,0.76,0.75,0.63,0.69,0.61,0.57,0.68,0.62,0.57,0.61,0.59,0.68,0.64,0.61,0.66,0.63,0.5,0.0,0.51,0.63,0.56,0.59,0.61,0.53,0.45,0.62,0.5,0.48,0.52,0.5,0.53,0.49,0.45,0.43,0.44,0.5,0.43,0.4,0.46,0.45,0.5,0.54,0.42,0.39,0.41,0.43,0.41,0.34,0.41,0.41,0.33,0.34,0.42,0.38,0.41,0.4,0.34,0.39,0.41,0.4,0.48,0.3,0.43,0.35,0.4,0.39,0.36,0.35,0.36,0.37,0.36,0.39,0.39,0.33,0.35,0.42,0.48,0.34,0.47,0.36,0.36,0.29,0.33,0.4,0.32,0.38,0.37,0.39,0.41,0.33,0.27,0.36,0.28,0.42,0.34,0.32,0.38,0.31,0.36,0.27,0.32,0.33,0.31,0.32,0.26,0.32,0.31,0.31,0.3,0.24,0.32,0.31,0.32,0.28,0.27,0.32,0.39,0.29,0.3,0.3,0.3,0.27,0.32,0.28,0.25,0.29,0.29,0.3,0.31,0.32,0.32,0.29,0.25,0.26,0.26,0.32,0.25,0.28,0.28,0.32,0.26,0.28,0.29,0.3,0.29,0.0,0.28,0.25,0.24,0.22,0.25,0.27,0.26,0.26,0.26,0.29,0.26,0.25,0.3,0.25,0.25,0.27,0.0,0.25,0.26,0.26,0.27,0.31,0.22,0.24,0.26,0.22,0.0,0.24,0.24,0.24,0.0,0.24,0.25,0.0,0.23,0.24,0.24,0.23,0.24,0.22,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.28,0.0,0.23,0.26,0.0,0.24,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53000000000002
11/03/2021,1.28,0.96,0.94,0.89,0.68,0.56,0.76,0.75,0.63,0.69,0.61,0.57,0.68,0.62,0.57,0.61,0.59,0.68,0.64,0.61,0.66,0.63,0.5,0.0,0.51,0.63,0.56,0.59,0.61,0.53,0.45,0.62,0.5,0.48,0.52,0.5,0.53,0.49,0.45,0.43,0.44,0.5,0.43,0.4,0.46,0.45,0.5,0.54,0.42,0.39,0.41,0.43,0.41,0.34,0.41,0.41,0.33,0.34,0.42,0.38,0.41,0.4,0.34,0.39,0.41,0.4,0.48,0.3,0.43,0.35,0.4,0.39,0.36,0.35,0.36,0.37,0.36,0.39,0.39,0.33,0.35,0.42,0.48,0.34,0.47,0.36,0.36,0.29,0.33,0.4,0.32,0.38,0.37,0.39,0.41,0.33,0.27,0.36,0.28,0.42,0.34,0.32,0.38,0.31,0.36,0.27,0.32,0.33,0.31,0.32,0.26,0.32,0.31,0.31,0.3,0.24,0.32,0.31,0.32,0.28,0.27,0.32,0.39,0.29,0.3,0.3,0.3,0.27,0.32,0.28,0.25,0.29,0.29,0.3,0.31,0.32,0.32,0.29,0.25,0.26,0.26,0.32,0.25,0.28,0.28,0.32,0.26,0.28,0.29,0.3,0.29,0.0,0.28,0.25,0.24,0.22,0.25,0.27,0.26,0.26,0.26,0.29,0.26,0.25,0.3,0.25,0.25,0.27,0.0,0.25,0.26,0.26,0.27,0.31,0.22,0.24,0.26,0.22,0.0,0.24,0.24,0.24,0.0,0.24,0.25,0.0,0.23,0.24,0.24,0.23,0.24,0.22,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.28,0.0,0.23,0.26,0.0,0.24,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.53000000000002
11/04/2021,1.27,0.95,0.93,0.91,0.67,0.56,0.75,0.74,0.63,0.68,0.61,0.57,0.69,0.61,0.58,0.61,0.59,0.67,0.63,0.61,0.64,0.64,0.51,0.0,0.51,0.62,0.56,0.58,0.6,0.52,0.44,0.62,0.5,0.48,0.53,0.5,0.53,0.49,0.45,0.42,0.43,0.49,0.44,0.4,0.46,0.45,0.5,0.53,0.42,0.4,0.41,0.43,0.41,0.34,0.42,0.4,0.34,0.34,0.43,0.38,0.41,0.39,0.34,0.39,0.41,0.4,0.47,0.3,0.43,0.35,0.4,0.39,0.36,0.35,0.36,0.38,0.36,0.38,0.38,0.33,0.35,0.41,0.47,0.34,0.45,0.36,0.35,0.3,0.33,0.4,0.32,0.37,0.37,0.38,0.42,0.33,0.27,0.35,0.28,0.41,0.34,0.32,0.38,0.31,0.35,0.28,0.31,0.33,0.31,0.32,0.27,0.32,0.31,0.32,0.31,0.24,0.32,0.31,0.32,0.28,0.28,0.32,0.4,0.29,0.3,0.3,0.3,0.28,0.32,0.28,0.25,0.29,0.29,0.3,0.3,0.32,0.32,0.29,0.26,0.26,0.26,0.32,0.25,0.28,0.28,0.31,0.26,0.28,0.28,0.31,0.3,0.0,0.28,0.26,0.24,0.22,0.24,0.27,0.26,0.26,0.26,0.29,0.26,0.25,0.29,0.25,0.25,0.27,0.0,0.25,0.25,0.26,0.27,0.31,0.22,0.24,0.26,0.22,0.21,0.24,0.24,0.23,0.0,0.24,0.24,0.0,0.23,0.24,0.24,0.24,0.24,0.22,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.28,0.0,0.23,0.25,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.34
11/05/2021,1.28,0.94,0.94,0.9,0.68,0.56,0.74,0.72,0.64,0.68,0.62,0.58,0.69,0.6,0.56,0.62,0.6,0.67,0.64,0.62,0.65,0.64,0.51,0.0,0.51,0.62,0.56,0.57,0.59,0.52,0.44,0.62,0.51,0.48,0.54,0.5,0.53,0.49,0.45,0.42,0.43,0.49,0.44,0.4,0.47,0.45,0.49,0.54,0.42,0.4,0.39,0.42,0.4,0.33,0.41,0.39,0.34,0.35,0.42,0.37,0.41,0.38,0.34,0.39,0.43,0.4,0.47,0.3,0.43,0.35,0.4,0.39,0.35,0.31,0.36,0.4,0.36,0.38,0.39,0.33,0.35,0.41,0.47,0.34,0.44,0.37,0.35,0.3,0.33,0.4,0.32,0.37,0.36,0.38,0.41,0.33,0.27,0.36,0.28,0.42,0.34,0.32,0.38,0.32,0.36,0.28,0.32,0.33,0.3,0.32,0.27,0.32,0.32,0.32,0.31,0.24,0.32,0.31,0.31,0.28,0.28,0.32,0.4,0.29,0.3,0.3,0.29,0.29,0.32,0.29,0.25,0.27,0.28,0.31,0.3,0.32,0.32,0.29,0.26,0.26,0.26,0.32,0.25,0.28,0.29,0.31,0.26,0.28,0.28,0.31,0.29,0.0,0.28,0.26,0.24,0.23,0.25,0.28,0.26,0.26,0.25,0.29,0.25,0.25,0.29,0.26,0.25,0.28,0.0,0.25,0.25,0.26,0.27,0.31,0.22,0.24,0.26,0.22,0.21,0.24,0.24,0.23,0.0,0.23,0.25,0.0,0.23,0.24,0.24,0.24,0.24,0.21,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.28,0.0,0.23,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33
11/08/2021,1.29,0.94,0.95,0.9,0.63,0.56,0.73,0.74,0.65,0.69,0.61,0.57,0.67,0.6,0.6,0.61,0.6,0.7,0.65,0.65,0.66,0.63,0.51,0.0,0.52,0.61,0.56,0.58,0.59,0.53,0.46,0.64,0.51,0.46,0.55,0.48,0.53,0.49,0.46,0.42,0.43,0.49,0.44,0.4,0.46,0.46,0.5,0.57,0.4,0.4,0.39,0.42,0.41,0.34,0.41,0.39,0.3,0.35,0.44,0.36,0.42,0.39,0.34,0.38,0.44,0.39,0.48,0.29,0.44,0.35,0.4,0.39,0.34,0.29,0.36,0.39,0.36,0.37,0.38,0.33,0.35,0.4,0.45,0.34,0.42,0.37,0.35,0.3,0.33,0.42,0.32,0.36,0.36,0.37,0.41,0.33,0.27,0.36,0.28,0.41,0.34,0.33,0.38,0.34,0.35,0.27,0.32,0.33,0.3,0.32,0.26,0.31,0.31,0.32,0.31,0.23,0.33,0.31,0.31,0.27,0.28,0.32,0.4,0.28,0.31,0.3,0.29,0.28,0.32,0.29,0.25,0.27,0.28,0.3,0.3,0.32,0.33,0.29,0.25,0.25,0.26,0.32,0.25,0.27,0.28,0.31,0.26,0.28,0.28,0.31,0.3,0.0,0.29,0.26,0.24,0.23,0.24,0.28,0.25,0.25,0.26,0.28,0.27,0.25,0.29,0.26,0.24,0.27,0.0,0.25,0.25,0.26,0.27,0.32,0.22,0.24,0.26,0.23,0.0,0.24,0.24,0.23,0.0,0.24,0.24,0.0,0.23,0.24,0.24,0.24,0.23,0.22,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.23,0.29,0.0,0.24,0.26,0.0,0.23,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.21,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.26
11/09/2021,1.29,0.95,0.95,0.92,0.63,0.52,0.71,0.73,0.65,0.7,0.62,0.57,0.68,0.6,0.58,0.61,0.61,0.69,0.66,0.64,0.66,0.63,0.51,0.0,0.52,0.61,0.56,0.57,0.55,0.54,0.45,0.63,0.51,0.46,0.54,0.49,0.53,0.49,0.45,0.43,0.43,0.5,0.43,0.4,0.47,0.46,0.49,0.56,0.41,0.4,0.39,0.42,0.39,0.34,0.43,0.4,0.31,0.33,0.44,0.36,0.42,0.38,0.34,0.38,0.44,0.4,0.48,0.29,0.44,0.35,0.4,0.39,0.33,0.28,0.36,0.39,0.37,0.38,0.37,0.34,0.35,0.4,0.46,0.34,0.42,0.37,0.36,0.3,0.33,0.41,0.32,0.36,0.37,0.38,0.4,0.33,0.27,0.35,0.29,0.41,0.34,0.33,0.38,0.34,0.35,0.27,0.33,0.34,0.3,0.33,0.26,0.32,0.32,0.32,0.31,0.23,0.33,0.31,0.31,0.27,0.29,0.33,0.4,0.29,0.3,0.3,0.28,0.29,0.32,0.29,0.25,0.27,0.29,0.3,0.3,0.3,0.33,0.3,0.26,0.25,0.26,0.32,0.25,0.28,0.29,0.31,0.26,0.28,0.28,0.31,0.29,0.0,0.29,0.26,0.24,0.23,0.25,0.28,0.25,0.26,0.26,0.28,0.27,0.25,0.29,0.26,0.25,0.27,0.0,0.25,0.25,0.26,0.28,0.32,0.23,0.24,0.25,0.23,0.0,0.24,0.25,0.23,0.0,0.24,0.24,0.0,0.23,0.24,0.24,0.25,0.23,0.22,0.0,0.28,0.22,0.0,0.24,0.0,0.24,0.0,0.23,0.28,0.0,0.22,0.27,0.0,0.23,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.21,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33000000000001
11/10/2021,1.29,0.95,0.95,0.92,0.63,0.52,0.71,0.73,0.65,0.7,0.62,0.57,0.68,0.6,0.58,0.61,0.61,0.69,0.66,0.64,0.66,0.63,0.51,0.0,0.52,0.61,0.56,0.57,0.55,0.54,0.45,0.63,0.51,0.46,0.54,0.49,0.53,0.49,0.45,0.43,0.43,0.5,0.43,0.4,0.47,0.46,0.49,0.56,0.41,0.4,0.39,0.42,0.39,0.34,0.43,0.4,0.31,0.33,0.44,0.36,0.42,0.38,0.34,0.38,0.44,0.4,0.48,0.29,0.44,0.35,0.4,0.39,0.33,0.28,0.36,0.39,0.37,0.38,0.37,0.34,0.35,0.4,0.46,0.34,0.42,0.37,0.36,0.3,0.33,0.41,0.32,0.36,0.37,0.38,0.4,0.33,0.27,0.35,0.29,0.41,0.34,0.33,0.38,0.34,0.35,0.27,0.33,0.34,0.3,0.33,0.26,0.32,0.32,0.32,0.31,0.23,0.33,0.31,0.31,0.27,0.29,0.33,0.4,0.29,0.3,0.3,0.28,0.29,0.32,0.29,0.25,0.27,0.29,0.3,0.3,0.3,0.33,0.3,0.26,0.25,0.26,0.32,0.25,0.28,0.29,0.31,0.26,0.28,0.28,0.31,0.29,0.0,0.29,0.26,0.24,0.23,0.25,0.28,0.25,0.26,0.26,0.28,0.27,0.25,0.29,0.26,0.25,0.27,0.0,0.25,0.25,0.26,0.28,0.32,0.23,0.24,0.25,0.23,0.0,0.24,0.25,0.23,0.0,0.24,0.24,0.0,0.23,0.24,0.24,0.25,0.23,0.22,0.0,0.28,0.22,0.0,0.24,0.0,0.24,0.0,0.23,0.28,0.0,0.22,0.27,0.0,0.23,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.21,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33000000000001
11/11/2021,1.3,0.96,0.93,0.91,0.63,0.54,0.72,0.71,0.65,0.69,0.62,0.57,0.68,0.6,0.58,0.61,0.6,0.7,0.67,0.63,0.67,0.63,0.5,0.0,0.52,0.62,0.56,0.57,0.55,0.54,0.46,0.64,0.51,0.47,0.55,0.49,0.54,0.5,0.45,0.43,0.43,0.49,0.43,0.4,0.46,0.45,0.5,0.57,0.41,0.4,0.39,0.42,0.4,0.34,0.42,0.4,0.31,0.34,0.44,0.36,0.42,0.38,0.34,0.38,0.43,0.38,0.48,0.3,0.43,0.36,0.4,0.4,0.34,0.29,0.35,0.39,0.37,0.38,0.37,0.34,0.35,0.4,0.47,0.34,0.43,0.37,0.35,0.31,0.32,0.41,0.31,0.36,0.37,0.38,0.39,0.32,0.28,0.35,0.29,0.41,0.34,0.33,0.38,0.34,0.35,0.27,0.33,0.33,0.3,0.32,0.26,0.31,0.31,0.32,0.31,0.23,0.33,0.31,0.31,0.27,0.29,0.34,0.41,0.28,0.3,0.3,0.29,0.3,0.32,0.29,0.25,0.27,0.29,0.3,0.3,0.31,0.33,0.3,0.25,0.26,0.25,0.32,0.24,0.27,0.29,0.31,0.25,0.28,0.28,0.32,0.29,0.0,0.29,0.26,0.24,0.23,0.25,0.28,0.25,0.26,0.27,0.29,0.27,0.25,0.29,0.26,0.24,0.27,0.0,0.25,0.25,0.26,0.28,0.32,0.23,0.24,0.25,0.23,0.0,0.24,0.25,0.23,0.0,0.24,0.24,0.0,0.23,0.24,0.24,0.24,0.23,0.22,0.0,0.28,0.22,0.0,0.24,0.0,0.23,0.0,0.23,0.28,0.0,0.23,0.26,0.0,0.23,0.0,0.22,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36
11/12/2021,1.3,0.95,0.92,0.92,0.62,0.53,0.72,0.71,0.65,0.7,0.62,0.58,0.69,0.59,0.58,0.61,0.6,0.71,0.67,0.63,0.66,0.62,0.5,0.0,0.53,0.62,0.56,0.59,0.55,0.53,0.46,0.65,0.5,0.46,0.55,0.5,0.55,0.5,0.46,0.43,0.43,0.49,0.44,0.4,0.45,0.46,0.5,0.57,0.4,0.4,0.39,0.42,0.39,0.34,0.42,0.4,0.31,0.33,0.45,0.36,0.42,0.38,0.34,0.38,0.43,0.38,0.48,0.3,0.44,0.36,0.4,0.4,0.33,0.29,0.36,0.4,0.37,0.38,0.37,0.34,0.35,0.4,0.46,0.35,0.43,0.37,0.35,0.31,0.32,0.42,0.31,0.37,0.36,0.38,0.39,0.32,0.27,0.35,0.29,0.42,0.34,0.33,0.37,0.35,0.35,0.27,0.33,0.34,0.3,0.32,0.27,0.31,0.31,0.33,0.31,0.23,0.32,0.31,0.32,0.27,0.28,0.34,0.41,0.28,0.31,0.31,0.29,0.29,0.31,0.29,0.25,0.27,0.29,0.3,0.31,0.31,0.33,0.3,0.25,0.25,0.26,0.32,0.24,0.27,0.29,0.31,0.25,0.28,0.28,0.32,0.29,0.0,0.29,0.26,0.24,0.23,0.25,0.28,0.25,0.26,0.27,0.29,0.26,0.24,0.29,0.26,0.24,0.27,0.0,0.25,0.25,0.27,0.28,0.31,0.23,0.24,0.25,0.23,0.0,0.24,0.25,0.23,0.0,0.25,0.24,0.0,0.22,0.24,0.24,0.24,0.23,0.22,0.0,0.27,0.22,0.0,0.25,0.0,0.24,0.0,0.23,0.28,0.0,0.23,0.26,0.0,0.23,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.41
11/15/2021,1.31,0.95,0.93,0.91,0.62,0.51,0.75,0.71,0.65,0.7,0.63,0.58,0.7,0.59,0.58,0.62,0.6,0.69,0.68,0.64,0.66,0.61,0.5,0.0,0.52,0.62,0.56,0.57,0.57,0.52,0.46,0.63,0.5,0.46,0.55,0.49,0.55,0.5,0.46,0.42,0.44,0.49,0.43,0.4,0.45,0.47,0.5,0.53,0.4,0.41,0.39,0.42,0.41,0.35,0.43,0.39,0.31,0.33,0.45,0.35,0.42,0.38,0.33,0.38,0.44,0.38,0.49,0.3,0.44,0.35,0.42,0.4,0.33,0.28,0.36,0.4,0.37,0.38,0.38,0.35,0.35,0.4,0.46,0.35,0.43,0.36,0.36,0.31,0.32,0.42,0.3,0.38,0.37,0.39,0.4,0.32,0.28,0.35,0.29,0.41,0.33,0.33,0.37,0.35,0.35,0.27,0.33,0.34,0.3,0.32,0.27,0.31,0.31,0.33,0.31,0.23,0.31,0.3,0.32,0.27,0.28,0.34,0.41,0.28,0.31,0.31,0.3,0.29,0.31,0.29,0.25,0.27,0.29,0.31,0.31,0.31,0.32,0.3,0.26,0.26,0.26,0.32,0.25,0.27,0.29,0.3,0.25,0.28,0.29,0.32,0.29,0.0,0.29,0.26,0.24,0.23,0.25,0.28,0.25,0.26,0.27,0.27,0.26,0.25,0.29,0.26,0.24,0.27,0.0,0.25,0.25,0.27,0.28,0.31,0.23,0.24,0.25,0.23,0.0,0.24,0.25,0.23,0.0,0.24,0.24,0.0,0.23,0.24,0.24,0.24,0.23,0.22,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.23,0.28,0.0,0.24,0.26,0.0,0.24,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46
11/16/2021,1.31,0.95,0.93,0.91,0.62,0.51,0.75,0.71,0.65,0.7,0.63,0.58,0.7,0.59,0.58,0.62,0.6,0.69,0.68,0.64,0.66,0.61,0.5,0.0,0.52,0.62,0.56,0.57,0.57,0.52,0.46,0.63,0.5,0.46,0.55,0.49,0.55,0.5,0.46,0.42,0.44,0.49,0.43,0.4,0.45,0.47,0.5,0.53,0.4,0.41,0.39,0.42,0.41,0.35,0.43,0.39,0.31,0.33,0.45,0.35,0.42,0.38,0.33,0.38,0.44,0.38,0.49,0.3,0.44,0.35,0.42,0.4,0.33,0.28,0.36,0.4,0.37,0.38,0.38,0.35,0.35,0.4,0.46,0.35,0.43,0.36,0.36,0.31,0.32,0.42,0.3,0.38,0.37,0.39,0.4,0.32,0.28,0.35,0.29,0.41,0.33,0.33,0.37,0.35,0.35,0.27,0.33,0.34,0.3,0.32,0.27,0.31,0.31,0.33,0.31,0.23,0.31,0.3,0.32,0.27,0.28,0.34,0.41,0.28,0.31,0.31,0.3,0.29,0.31,0.29,0.25,0.27,0.29,0.31,0.31,0.31,0.32,0.3,0.26,0.26,0.26,0.32,0.25,0.27,0.29,0.3,0.25,0.28,0.29,0.32,0.29,0.0,0.29,0.26,0.24,0.23,0.25,0.28,0.25,0.26,0.27,0.27,0.26,0.25,0.29,0.26,0.24,0.27,0.0,0.25,0.25,0.27,0.28,0.31,0.23,0.24,0.25,0.23,0.0,0.24,0.25,0.23,0.0,0.24,0.24,0.0,0.23,0.24,0.24,0.24,0.23,0.22,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.23,0.28,0.0,0.24,0.26,0.0,0.24,0.0,0.21,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46
11/17/2021,1.32,0.95,0.94,0.91,0.62,0.52,0.76,0.71,0.66,0.7,0.62,0.57,0.69,0.58,0.59,0.62,0.6,0.7,0.68,0.63,0.66,0.61,0.5,0.0,0.52,0.62,0.56,0.59,0.57,0.52,0.47,0.64,0.51,0.45,0.56,0.49,0.55,0.48,0.46,0.42,0.44,0.49,0.44,0.4,0.45,0.47,0.5,0.53,0.4,0.4,0.38,0.41,0.42,0.34,0.43,0.39,0.31,0.33,0.46,0.35,0.43,0.38,0.33,0.38,0.44,0.38,0.49,0.3,0.44,0.35,0.43,0.4,0.33,0.28,0.35,0.41,0.37,0.38,0.38,0.35,0.36,0.41,0.46,0.36,0.43,0.36,0.35,0.31,0.32,0.42,0.3,0.38,0.36,0.39,0.39,0.32,0.28,0.35,0.29,0.41,0.33,0.33,0.37,0.35,0.35,0.27,0.33,0.34,0.3,0.32,0.28,0.31,0.32,0.31,0.31,0.23,0.3,0.3,0.32,0.27,0.29,0.34,0.41,0.28,0.31,0.31,0.3,0.29,0.31,0.29,0.25,0.28,0.29,0.3,0.31,0.31,0.33,0.3,0.26,0.26,0.27,0.32,0.24,0.27,0.29,0.31,0.25,0.28,0.29,0.32,0.29,0.0,0.29,0.26,0.24,0.23,0.26,0.28,0.25,0.26,0.27,0.26,0.27,0.25,0.29,0.26,0.24,0.27,0.21,0.25,0.25,0.26,0.28,0.31,0.23,0.24,0.25,0.23,0.0,0.24,0.25,0.23,0.0,0.24,0.25,0.0,0.23,0.24,0.24,0.24,0.23,0.22,0.0,0.27,0.23,0.0,0.24,0.0,0.23,0.0,0.24,0.29,0.0,0.24,0.26,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.56
