,BRK.B,JPM,DIS,BAC,JNJ,XOM,VZ,INTC,CSCO,PFE,T,CVX,WMT,UNH,WFC,PG,MDT,V,PM,HON,CMCSA,C,KO,MS,RTX,BA,GS,IBM,PEP,MMM,GE,AXP,CVS,SCHW,MA,MCD,MRK,HD,ANTM,FIS,PLD,MU,MDLZ,ABT,MO,GILD,ACN,NEE,TXN,COST,TJX,COP,CI,PNC,UNP,DUK,USB,CME,NKE,TFC,GM,LLY,CB,BDX,BMY,AMGN,COF,ORCL,SO,LIN,CAT,BSX,AVGO,AMT,D,ETN,DHR,HCA,BKNG,F,GPN,SBUX,NOC,ABBV,NXPI,LMT,EOG,JCI,UPS,MET,EXC,SYK,ADP,ROST,SLB,CNC,DLR,GD,AEP,SRE,SPG,TGT,DD,BAX,STZ,ALL,PRU,LOW,BK,PPG,AIG,PXD,PSX,MMC,NSC,IFF,MAR,BLK,TRV,SYY,MPC,DFS,CSX,ADI,WELL,KMI,ITW,XEL,HPQ,GIS,ZBH,AFL,WM,ISRG,WBA,EMR,ILMN,CCI,APD,CL,SWK,ADM,EL,CTVA,WMB,PEG,ATVI,PCAR,VLO,ICE,EQIX,LUV,KR,STT,EW,AMP,CBRE,WEC,WLTW,AVB,MCK,LEN,TMUS,PSA,EQR,DE,LH,KMB,DAL,HUM,ECL,NUE,ES,TEL,ZTS,ED,OKE,WY,ARE,O,OXY,SYF,KHC,LYB,VIAC,FDX,FITB,VFC,AON,DOW,IP,FTV,NTRS,RSG,BIIB,TT,KMX,TSN,DOV,HIG,ROP,USD,HLT,PPL,NEM,DLTR,XTSLA,MLM,DTE,SHW,ESS,MAA,MRNA,AEE,EIX,FISV,VTR,GE.,YUM,ETR,ANSGR.IS,HBAN,MSI,IR,DVN,n/a,HAL,PYPL,CRM,CHTR,PGR,DG,CARR,CTSH,SPGI,PH,EA,MTCH,AWK,AME,FCX,CMI,BLL,GLW,INFO,CERN,APTV,MCHP,CHD,EXPE,LHX,WTW,BKR,MKC,VRTX,QRVO,DPZ,ZION,KEY,SUM
11/18/2021,2.94,2.77,1.6,1.94,1.44,1.52,1.21,1.14,1.34,1.55,0.98,1.26,1.17,1.13,1.17,1.03,0.88,0.8,0.83,0.85,0.76,0.78,0.8,0.81,0.75,0.71,0.76,0.59,0.73,0.59,0.65,0.66,0.69,0.68,0.56,0.63,0.61,0.61,0.59,0.4,0.62,0.48,0.49,0.52,0.46,0.47,0.57,0.54,0.46,0.6,0.47,0.54,0.41,0.48,0.45,0.43,0.45,0.45,0.43,0.47,0.51,0.45,0.47,0.39,0.35,0.33,0.39,0.39,0.37,0.4,0.33,0.33,0.41,0.32,0.34,0.38,0.34,0.33,0.34,0.43,0.22,0.31,0.3,0.3,0.3,0.25,0.3,0.31,0.26,0.26,0.3,0.25,0.28,0.23,0.25,0.24,0.25,0.26,0.23,0.22,0.3,0.25,0.23,0.22,0.21,0.19,0.24,0.27,0.26,0.21,0.28,0.23,0.19,0.24,0.21,0.21,0.24,0.23,0.22,0.22,0.23,0.2,0.21,0.32,0.2,0.18,0.21,0.19,0.21,0.22,0.15,0.2,0.21,0.21,0.2,0.19,0.15,0.18,0.2,0.18,0.18,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.18,0.19,0.17,0.16,0.16,0.2,0.17,0.19,0.2,0.16,0.16,0.19,0.19,0.16,0.0,0.16,0.17,0.14,0.15,0.16,0.15,0.15,0.18,0.18,0.16,0.19,0.15,0.16,0.16,0.16,0.16,0.22,0.16,0.16,0.14,0.14,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.16,0.14,0.0,0.0,0.17,0.0,0.14,0.0,0.14,0.0,0.0,0.19,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.25999999999999
11/19/2021,2.93,2.75,1.61,1.94,1.43,1.53,1.2,1.14,1.34,1.55,0.98,1.26,1.14,1.13,1.15,1.04,0.88,0.81,0.81,0.85,0.76,0.77,0.79,0.82,0.75,0.69,0.76,0.59,0.73,0.59,0.63,0.65,0.68,0.68,0.57,0.63,0.62,0.65,0.59,0.4,0.62,0.48,0.49,0.53,0.46,0.47,0.58,0.54,0.46,0.61,0.47,0.54,0.41,0.49,0.46,0.42,0.46,0.45,0.44,0.47,0.51,0.45,0.47,0.39,0.35,0.32,0.38,0.4,0.37,0.4,0.33,0.33,0.42,0.32,0.34,0.39,0.35,0.33,0.34,0.43,0.21,0.31,0.3,0.3,0.31,0.25,0.3,0.32,0.26,0.26,0.3,0.25,0.29,0.23,0.26,0.24,0.25,0.26,0.23,0.22,0.3,0.25,0.23,0.22,0.22,0.19,0.24,0.28,0.26,0.22,0.27,0.23,0.19,0.24,0.21,0.21,0.23,0.23,0.22,0.22,0.23,0.2,0.21,0.32,0.2,0.18,0.22,0.19,0.21,0.21,0.15,0.2,0.22,0.22,0.19,0.19,0.15,0.17,0.2,0.18,0.18,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.18,0.2,0.17,0.16,0.16,0.2,0.18,0.2,0.19,0.16,0.17,0.19,0.19,0.17,0.0,0.16,0.17,0.14,0.16,0.16,0.15,0.15,0.17,0.18,0.16,0.19,0.16,0.15,0.16,0.16,0.16,0.22,0.16,0.16,0.14,0.14,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.14,0.14,0.0,0.0,0.17,0.16,0.15,0.0,0.14,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.33999999999999
11/22/2021,2.92,2.75,1.6,1.93,1.44,1.52,1.2,1.14,1.34,1.6,0.99,1.25,1.14,1.14,1.15,1.04,0.89,0.77,0.82,0.85,0.77,0.76,0.79,0.8,0.74,0.7,0.74,0.59,0.73,0.59,0.63,0.65,0.69,0.68,0.56,0.63,0.61,0.66,0.59,0.38,0.62,0.48,0.49,0.52,0.46,0.47,0.58,0.55,0.46,0.61,0.5,0.54,0.41,0.48,0.45,0.43,0.45,0.45,0.44,0.47,0.52,0.45,0.47,0.4,0.35,0.33,0.38,0.4,0.37,0.4,0.33,0.33,0.42,0.32,0.34,0.39,0.35,0.34,0.34,0.44,0.21,0.31,0.3,0.3,0.31,0.25,0.29,0.32,0.25,0.26,0.29,0.25,0.29,0.23,0.25,0.25,0.26,0.26,0.23,0.22,0.31,0.24,0.23,0.22,0.22,0.19,0.24,0.28,0.26,0.22,0.27,0.23,0.18,0.24,0.21,0.21,0.24,0.22,0.22,0.22,0.23,0.19,0.22,0.32,0.2,0.18,0.22,0.2,0.21,0.21,0.15,0.2,0.22,0.22,0.19,0.19,0.15,0.18,0.2,0.18,0.18,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.17,0.2,0.17,0.16,0.15,0.2,0.18,0.19,0.19,0.16,0.17,0.19,0.19,0.17,0.0,0.16,0.17,0.14,0.16,0.16,0.15,0.15,0.17,0.18,0.16,0.19,0.16,0.15,0.16,0.16,0.16,0.22,0.15,0.15,0.14,0.0,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.15,0.14,0.0,0.0,0.17,0.17,0.15,0.0,0.14,0.0,0.0,0.2,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.32
11/23/2021,2.92,2.75,1.6,1.93,1.44,1.52,1.2,1.14,1.34,1.6,0.99,1.25,1.14,1.14,1.15,1.04,0.89,0.77,0.82,0.85,0.77,0.76,0.79,0.8,0.74,0.7,0.74,0.59,0.73,0.59,0.63,0.65,0.69,0.68,0.56,0.63,0.61,0.66,0.59,0.38,0.62,0.48,0.49,0.52,0.46,0.47,0.58,0.55,0.46,0.61,0.5,0.54,0.41,0.48,0.45,0.43,0.45,0.45,0.44,0.47,0.52,0.45,0.47,0.4,0.35,0.33,0.38,0.4,0.37,0.4,0.33,0.33,0.42,0.32,0.34,0.39,0.35,0.34,0.34,0.44,0.21,0.31,0.3,0.3,0.31,0.25,0.29,0.32,0.25,0.26,0.29,0.25,0.29,0.23,0.25,0.25,0.26,0.26,0.23,0.22,0.31,0.24,0.23,0.22,0.22,0.19,0.24,0.28,0.26,0.22,0.27,0.23,0.18,0.24,0.21,0.21,0.24,0.22,0.22,0.22,0.23,0.19,0.22,0.32,0.2,0.18,0.22,0.2,0.21,0.21,0.15,0.2,0.22,0.22,0.19,0.19,0.15,0.18,0.2,0.18,0.18,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.17,0.2,0.17,0.16,0.15,0.2,0.18,0.19,0.19,0.16,0.17,0.19,0.19,0.17,0.0,0.16,0.17,0.14,0.16,0.16,0.15,0.15,0.17,0.18,0.16,0.19,0.16,0.15,0.16,0.16,0.16,0.22,0.15,0.15,0.14,0.0,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.15,0.14,0.0,0.0,0.17,0.17,0.15,0.0,0.14,0.0,0.0,0.2,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.32
11/24/2021,2.94,2.73,1.59,1.91,1.46,1.46,1.19,1.14,1.27,1.61,0.98,1.23,1.15,1.13,1.14,1.05,0.89,0.77,0.8,0.86,0.76,0.76,0.79,0.8,0.73,0.67,0.74,0.59,0.74,0.59,0.62,0.63,0.7,0.68,0.54,0.64,0.6,0.69,0.57,0.39,0.63,0.53,0.48,0.52,0.45,0.49,0.59,0.56,0.48,0.63,0.49,0.53,0.41,0.48,0.46,0.43,0.44,0.45,0.46,0.46,0.51,0.46,0.47,0.4,0.35,0.33,0.38,0.4,0.38,0.41,0.33,0.33,0.42,0.33,0.34,0.39,0.36,0.33,0.34,0.43,0.21,0.31,0.3,0.3,0.32,0.26,0.28,0.33,0.26,0.25,0.3,0.26,0.3,0.23,0.24,0.24,0.27,0.26,0.24,0.22,0.31,0.24,0.24,0.23,0.23,0.19,0.23,0.29,0.26,0.22,0.27,0.23,0.17,0.25,0.21,0.21,0.24,0.22,0.22,0.21,0.22,0.19,0.22,0.33,0.2,0.18,0.22,0.2,0.21,0.21,0.15,0.19,0.22,0.21,0.19,0.19,0.16,0.18,0.2,0.18,0.18,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.16,0.2,0.17,0.16,0.16,0.2,0.18,0.19,0.19,0.16,0.17,0.19,0.19,0.17,0.0,0.16,0.17,0.14,0.16,0.16,0.14,0.15,0.18,0.19,0.16,0.19,0.16,0.16,0.15,0.16,0.16,0.22,0.15,0.15,0.0,0.0,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.0,0.14,0.14,0.14,0.16,0.14,0.0,0.0,0.18,0.18,0.15,0.0,0.14,0.0,0.0,0.22,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.33
11/25/2021,2.98,2.77,1.58,1.93,1.42,1.47,1.2,1.14,1.3,1.62,0.99,1.24,1.17,1.12,1.16,1.05,0.89,0.74,0.79,0.85,0.74,0.77,0.79,0.82,0.74,0.65,0.75,0.59,0.74,0.59,0.63,0.62,0.69,0.69,0.51,0.64,0.61,0.69,0.58,0.38,0.63,0.53,0.48,0.51,0.46,0.49,0.57,0.55,0.47,0.63,0.48,0.54,0.41,0.49,0.47,0.43,0.45,0.45,0.45,0.47,0.52,0.46,0.47,0.4,0.34,0.32,0.39,0.4,0.38,0.4,0.33,0.33,0.41,0.32,0.34,0.39,0.36,0.33,0.33,0.45,0.2,0.31,0.31,0.3,0.31,0.26,0.29,0.32,0.26,0.26,0.3,0.25,0.29,0.22,0.24,0.24,0.26,0.26,0.24,0.22,0.31,0.23,0.23,0.22,0.22,0.19,0.23,0.29,0.26,0.22,0.27,0.23,0.18,0.25,0.21,0.21,0.24,0.22,0.22,0.22,0.22,0.2,0.22,0.32,0.2,0.18,0.22,0.2,0.22,0.22,0.15,0.19,0.22,0.21,0.19,0.19,0.16,0.18,0.2,0.18,0.17,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.16,0.19,0.16,0.16,0.16,0.2,0.17,0.19,0.19,0.16,0.17,0.19,0.19,0.17,0.0,0.16,0.16,0.14,0.15,0.16,0.14,0.15,0.18,0.2,0.16,0.19,0.16,0.16,0.16,0.16,0.16,0.22,0.15,0.15,0.14,0.0,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.16,0.14,0.0,0.0,0.17,0.18,0.15,0.0,0.14,0.0,0.0,0.23,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.32
11/26/2021,2.99,2.81,1.53,1.97,1.42,1.49,1.2,1.11,1.3,1.6,0.99,1.26,1.17,1.13,1.18,1.05,0.85,0.75,0.78,0.83,0.75,0.77,0.79,0.83,0.74,0.64,0.77,0.59,0.74,0.58,0.63,0.62,0.69,0.7,0.51,0.64,0.61,0.68,0.58,0.38,0.63,0.54,0.48,0.51,0.46,0.49,0.56,0.55,0.47,0.63,0.48,0.55,0.41,0.5,0.47,0.43,0.45,0.46,0.44,0.47,0.51,0.45,0.47,0.4,0.34,0.32,0.39,0.39,0.37,0.4,0.33,0.32,0.41,0.33,0.34,0.38,0.36,0.33,0.33,0.44,0.21,0.31,0.31,0.31,0.31,0.26,0.3,0.32,0.26,0.26,0.3,0.24,0.29,0.23,0.24,0.25,0.26,0.26,0.24,0.22,0.31,0.23,0.23,0.22,0.22,0.19,0.24,0.29,0.26,0.21,0.28,0.24,0.18,0.24,0.21,0.21,0.24,0.22,0.22,0.22,0.23,0.2,0.22,0.31,0.2,0.18,0.22,0.2,0.22,0.22,0.15,0.2,0.22,0.2,0.19,0.19,0.15,0.18,0.2,0.18,0.17,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.17,0.19,0.16,0.16,0.16,0.2,0.17,0.19,0.19,0.16,0.17,0.19,0.2,0.17,0.0,0.16,0.17,0.14,0.15,0.16,0.14,0.15,0.18,0.2,0.16,0.18,0.16,0.16,0.16,0.16,0.16,0.22,0.16,0.16,0.14,0.0,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.15,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.16,0.14,0.0,0.0,0.19,0.18,0.15,0.0,0.14,0.0,0.0,0.23,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.41
11/29/2021,2.98,2.79,1.54,1.97,1.42,1.5,1.2,1.13,1.31,1.6,0.98,1.27,1.17,1.14,1.18,1.05,0.86,0.77,0.78,0.82,0.74,0.76,0.78,0.83,0.74,0.65,0.75,0.59,0.73,0.58,0.63,0.62,0.68,0.7,0.53,0.64,0.61,0.69,0.58,0.38,0.64,0.54,0.48,0.51,0.45,0.49,0.57,0.55,0.47,0.64,0.48,0.56,0.4,0.5,0.47,0.43,0.45,0.46,0.44,0.47,0.5,0.45,0.47,0.39,0.34,0.32,0.39,0.39,0.37,0.4,0.34,0.32,0.41,0.33,0.34,0.38,0.36,0.33,0.33,0.44,0.21,0.32,0.3,0.31,0.31,0.26,0.3,0.31,0.25,0.26,0.3,0.24,0.29,0.23,0.25,0.25,0.26,0.26,0.23,0.22,0.31,0.23,0.23,0.22,0.22,0.19,0.24,0.29,0.26,0.21,0.28,0.24,0.18,0.25,0.21,0.21,0.24,0.22,0.22,0.22,0.23,0.2,0.22,0.31,0.21,0.18,0.22,0.2,0.24,0.22,0.15,0.2,0.22,0.2,0.19,0.19,0.15,0.18,0.2,0.18,0.17,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.17,0.19,0.17,0.16,0.16,0.2,0.17,0.19,0.2,0.16,0.17,0.19,0.2,0.17,0.0,0.16,0.17,0.15,0.15,0.16,0.14,0.15,0.17,0.19,0.16,0.18,0.16,0.16,0.16,0.16,0.16,0.22,0.16,0.16,0.14,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.19,0.18,0.15,0.0,0.14,0.0,0.0,0.23,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.48
11/30/2021,3.01,2.77,1.54,1.94,1.44,1.49,1.23,1.13,1.32,1.73,0.99,1.27,1.19,1.14,1.14,1.07,0.86,0.76,0.79,0.82,0.75,0.76,0.78,0.82,0.72,0.63,0.75,0.6,0.74,0.58,0.62,0.58,0.69,0.68,0.52,0.64,0.6,0.69,0.58,0.38,0.64,0.54,0.48,0.52,0.46,0.5,0.57,0.55,0.47,0.65,0.48,0.55,0.39,0.49,0.47,0.44,0.44,0.46,0.44,0.46,0.5,0.46,0.46,0.4,0.35,0.33,0.38,0.39,0.38,0.4,0.33,0.31,0.41,0.34,0.34,0.38,0.38,0.33,0.31,0.44,0.21,0.31,0.3,0.31,0.31,0.26,0.29,0.32,0.26,0.25,0.3,0.24,0.29,0.22,0.24,0.25,0.27,0.26,0.24,0.22,0.3,0.24,0.23,0.22,0.22,0.19,0.23,0.29,0.26,0.21,0.27,0.24,0.17,0.25,0.21,0.21,0.23,0.22,0.22,0.21,0.22,0.2,0.22,0.31,0.2,0.18,0.22,0.2,0.24,0.22,0.15,0.2,0.22,0.2,0.19,0.19,0.16,0.18,0.2,0.18,0.17,0.21,0.2,0.2,0.2,0.18,0.0,0.17,0.16,0.19,0.17,0.15,0.17,0.2,0.17,0.19,0.19,0.16,0.17,0.19,0.2,0.17,0.0,0.16,0.17,0.15,0.16,0.16,0.0,0.15,0.17,0.19,0.17,0.18,0.16,0.16,0.16,0.16,0.16,0.22,0.15,0.16,0.14,0.0,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.16,0.14,0.0,0.0,0.19,0.19,0.15,0.0,0.14,0.0,0.0,0.28,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.53999999999999
12/01/2021,2.98,2.79,1.54,1.97,1.42,1.5,1.2,1.13,1.31,1.6,0.98,1.27,1.17,1.14,1.18,1.05,0.86,0.77,0.78,0.82,0.74,0.76,0.78,0.83,0.74,0.65,0.75,0.59,0.73,0.58,0.63,0.62,0.68,0.7,0.53,0.64,0.61,0.69,0.58,0.38,0.64,0.54,0.48,0.51,0.45,0.49,0.57,0.55,0.47,0.64,0.48,0.56,0.4,0.5,0.47,0.43,0.45,0.46,0.44,0.47,0.5,0.45,0.47,0.39,0.34,0.32,0.39,0.39,0.37,0.4,0.34,0.32,0.41,0.33,0.34,0.38,0.36,0.33,0.33,0.44,0.21,0.32,0.3,0.31,0.31,0.26,0.3,0.31,0.25,0.26,0.3,0.24,0.29,0.23,0.25,0.25,0.26,0.26,0.23,0.22,0.31,0.23,0.23,0.22,0.22,0.19,0.24,0.29,0.26,0.21,0.28,0.24,0.18,0.25,0.21,0.21,0.24,0.22,0.22,0.22,0.23,0.2,0.22,0.31,0.21,0.18,0.22,0.2,0.24,0.22,0.15,0.2,0.22,0.2,0.19,0.19,0.15,0.18,0.2,0.18,0.17,0.21,0.2,0.2,0.19,0.18,0.0,0.17,0.17,0.19,0.17,0.16,0.16,0.2,0.17,0.19,0.2,0.16,0.17,0.19,0.2,0.17,0.0,0.16,0.17,0.15,0.15,0.16,0.14,0.15,0.17,0.19,0.16,0.18,0.16,0.16,0.16,0.16,0.16,0.22,0.16,0.16,0.14,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.19,0.18,0.15,0.0,0.14,0.0,0.0,0.23,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.16,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.48
12/02/2021,3.01,2.77,1.54,1.94,1.44,1.49,1.23,1.13,1.32,1.73,0.99,1.27,1.19,1.14,1.14,1.07,0.86,0.76,0.79,0.82,0.75,0.76,0.78,0.82,0.72,0.63,0.75,0.6,0.74,0.58,0.62,0.58,0.69,0.68,0.52,0.64,0.6,0.69,0.58,0.38,0.64,0.54,0.48,0.52,0.46,0.5,0.57,0.55,0.47,0.65,0.48,0.55,0.39,0.49,0.47,0.44,0.44,0.46,0.44,0.46,0.5,0.46,0.46,0.4,0.35,0.33,0.38,0.39,0.38,0.4,0.33,0.31,0.41,0.34,0.34,0.38,0.38,0.33,0.31,0.44,0.21,0.31,0.3,0.31,0.31,0.26,0.29,0.32,0.26,0.25,0.3,0.24,0.29,0.22,0.24,0.25,0.27,0.26,0.24,0.22,0.3,0.24,0.23,0.22,0.22,0.19,0.23,0.29,0.26,0.21,0.27,0.24,0.17,0.25,0.21,0.21,0.23,0.22,0.22,0.21,0.22,0.2,0.22,0.31,0.2,0.18,0.22,0.2,0.24,0.22,0.15,0.2,0.22,0.2,0.19,0.19,0.16,0.18,0.2,0.18,0.17,0.21,0.2,0.2,0.2,0.18,0.0,0.17,0.16,0.19,0.17,0.15,0.17,0.2,0.17,0.19,0.19,0.16,0.17,0.19,0.2,0.17,0.0,0.16,0.17,0.15,0.16,0.16,0.0,0.15,0.17,0.19,0.17,0.18,0.16,0.16,0.16,0.16,0.16,0.22,0.15,0.16,0.14,0.0,0.0,0.0,0.17,0.14,0.18,0.0,0.0,0.16,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.19,0.19,0.15,0.0,0.14,0.0,0.0,0.28,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.53999999999999
12/06/2021,2.99,2.78,1.54,1.92,1.43,1.5,1.21,1.16,1.37,1.72,0.95,1.29,1.12,1.17,1.16,1.07,0.83,0.77,0.79,0.81,0.76,0.75,0.77,0.83,0.71,0.64,0.75,0.61,0.74,0.57,0.6,0.58,0.69,0.69,0.52,0.64,0.56,0.7,0.56,0.38,0.66,0.54,0.48,0.54,0.46,0.5,0.59,0.57,0.48,0.63,0.49,0.55,0.39,0.5,0.47,0.43,0.44,0.47,0.45,0.47,0.51,0.44,0.46,0.4,0.34,0.33,0.37,0.39,0.38,0.4,0.33,0.32,0.42,0.34,0.34,0.38,0.37,0.33,0.32,0.45,0.21,0.32,0.31,0.31,0.32,0.25,0.29,0.32,0.25,0.25,0.3,0.24,0.3,0.23,0.24,0.24,0.27,0.26,0.23,0.23,0.29,0.24,0.23,0.22,0.22,0.19,0.23,0.3,0.26,0.22,0.27,0.23,0.18,0.25,0.22,0.2,0.24,0.23,0.22,0.21,0.23,0.19,0.22,0.32,0.2,0.18,0.22,0.2,0.26,0.22,0.15,0.2,0.22,0.2,0.18,0.19,0.15,0.18,0.2,0.18,0.17,0.2,0.2,0.2,0.19,0.18,0.0,0.17,0.17,0.2,0.17,0.15,0.18,0.19,0.17,0.19,0.19,0.16,0.17,0.19,0.2,0.18,0.0,0.17,0.17,0.14,0.16,0.16,0.0,0.15,0.17,0.18,0.16,0.18,0.16,0.16,0.16,0.17,0.16,0.21,0.15,0.15,0.14,0.0,0.0,0.0,0.18,0.14,0.19,0.0,0.0,0.15,0.14,0.16,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.18,0.0,0.15,0.0,0.15,0.0,0.14,0.26,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.15,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55
