,XTSLA,DCOM,CLNE,FNKO,CUBI,ANF,MOV,TLYS,MOD,TILE,CASH,COWN,SCHN,ODP,MYRG,ATI,HIBB,BGCP,HWC,WCC,TBK,TITN,KALU,ASIX,NESR,KNL,VNDA,HSII,HAFC,UFS,SITC,CRS,AOSL,XHR,AMKR,HAYN,DXPE,AKR,SEM,GMS,MSBI,ETH,PPBI,FFIC,VRA,HCI,VLY,URBN,EBSB,KRG,CMTL,TCBI,RES,APOG,SASR,DAN,HZO,XPER,FFBC,UFI,TOWN,REVG,CNOB,IIIN,BKU,NSIT,CATY,PFC,CPF,PIPR,INN,PFS,ZUMZ,EME,LBAI,SCHL,AVNT,SBCF,FFWM,FBMS,TBI,AIMC,FRME,SGH,ARCB,MEI,IBCP,NPO,HOPE,TCBK,NFBK,BECN,UCBI,KRNY,FULT,OFG,ISBC,WASH,HTBK,DCO,LPG,SP,SFNC,AUB,BANC,EFSC,HBNC,UBSI,FBP,PRIM,NTB,CXP,STBA,MATX,BMTC,SSB,IBTX,FHI,CFB,MLHR,RCII,BRKL,WIRE,STRL,HOMB,CMC,GLDD,BUSE,PEBO,RDN,ANDE,WRLD,MLI,MATW,ABTX,SIGI,MTX,WSFS,SPNT,CMCO,SCS,SRCE,PQG,INT,ACCO,BANF,ESGR,GSBC,THR,CNO,WAFD,TRMK,AEL,B,CTBI,GBX,CNX,FDP,SANM,BV,VSH,COLB,CCS,HMST,PBH,BCC,BHE,SR,UTL,BXS,PDM,FUL,EIG,SOI,KN,HOFT,PRA,KELYA,TSC,HNI,SBRA,WOR,ACA,NTCT,INDB,TMP,NX,RUSHA,MHO,POWL,SPWH,NWE,TTMI,THFF,ONB,PFBC,DHT,UFCS,AVA,BKH,WNC,RGP,NMIH,CHCO,HFWA,NBTB,STC,TRST,ABM,TPH,GABC,NCBS,CVLG,ECVT,KAR,AAWW,SPTN,ETD,HCC,LAUR,EZPW,HMN,CVBF,SWX,USX,CLW,SGC,TMHC,MLKN,GLT,MTOR,CADE,KBH,SUM
10/22/2021,2.55,0.98,0.84,0.8,0.98,0.68,0.85,0.56,0.43,0.61,0.68,0.55,0.68,0.57,0.69,0.42,0.5,0.57,0.63,0.7,0.86,0.51,0.52,0.86,0.5,0.0,0.45,0.56,0.49,0.49,0.56,0.41,0.61,0.49,0.49,0.57,0.5,0.53,0.41,0.49,0.5,0.0,0.46,0.54,0.42,0.62,0.49,0.32,0.53,0.46,0.41,0.44,0.51,0.46,0.5,0.5,0.45,0.4,0.39,0.38,0.47,0.46,0.57,0.51,0.41,0.42,0.47,0.51,0.38,0.53,0.48,0.44,0.36,0.45,0.44,0.41,0.49,0.39,0.5,0.46,0.49,0.38,0.45,0.47,0.67,0.36,0.44,0.37,0.38,0.43,0.47,0.42,0.39,0.45,0.43,0.41,0.53,0.44,0.43,0.38,0.4,0.41,0.37,0.43,0.45,0.43,0.45,0.42,0.48,0.32,0.44,0.43,0.37,0.51,0.48,0.41,0.41,0.37,0.41,0.57,0.45,0.35,0.59,0.41,0.4,0.41,0.4,0.41,0.42,0.41,0.4,0.47,0.43,0.38,0.39,0.37,0.35,0.42,0.33,0.37,0.31,0.38,0.0,0.38,0.38,0.34,0.36,0.39,0.37,0.4,0.42,0.33,0.36,0.0,0.38,0.42,0.37,0.36,0.36,0.34,0.31,0.33,0.36,0.32,0.39,0.36,0.32,0.0,0.0,0.0,0.33,0.38,0.0,0.0,0.32,0.0,0.0,0.29,0.36,0.32,0.0,0.0,0.0,0.32,0.33,0.36,0.0,0.35,0.33,0.0,0.31,0.3,0.31,0.34,0.0,0.4,0.35,0.0,0.0,0.31,0.0,0.37,0.35,0.0,0.29,0.29,0.34,0.0,0.31,0.33,0.31,0.34,0.48,0.0,0.0,0.31,0.34,0.47,0.41,0.32,0.39,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.79
10/25/2021,2.6,0.96,0.81,0.73,1.0,0.67,0.84,0.56,0.42,0.61,0.68,0.56,0.68,0.57,0.71,0.41,0.52,0.56,0.67,0.7,0.85,0.53,0.47,0.84,0.49,0.0,0.45,0.55,0.49,0.49,0.55,0.4,0.62,0.49,0.5,0.56,0.5,0.52,0.4,0.48,0.5,0.0,0.47,0.54,0.42,0.66,0.49,0.31,0.54,0.45,0.39,0.43,0.51,0.47,0.5,0.52,0.45,0.39,0.39,0.38,0.47,0.46,0.56,0.5,0.41,0.41,0.48,0.51,0.38,0.53,0.47,0.43,0.36,0.45,0.44,0.41,0.49,0.4,0.5,0.46,0.5,0.38,0.45,0.45,0.69,0.37,0.43,0.38,0.38,0.43,0.46,0.42,0.41,0.44,0.44,0.42,0.53,0.43,0.43,0.37,0.39,0.42,0.46,0.43,0.47,0.43,0.45,0.43,0.48,0.32,0.44,0.43,0.37,0.51,0.49,0.41,0.42,0.38,0.41,0.57,0.46,0.36,0.57,0.4,0.4,0.41,0.4,0.41,0.42,0.41,0.41,0.47,0.44,0.38,0.41,0.37,0.35,0.43,0.34,0.37,0.31,0.39,0.0,0.37,0.38,0.34,0.36,0.38,0.37,0.39,0.43,0.33,0.36,0.0,0.39,0.42,0.38,0.36,0.36,0.35,0.31,0.32,0.37,0.32,0.4,0.36,0.32,0.0,0.0,0.0,0.33,0.38,0.0,0.0,0.33,0.0,0.29,0.29,0.51,0.32,0.0,0.0,0.0,0.31,0.33,0.36,0.0,0.37,0.34,0.0,0.3,0.29,0.3,0.34,0.0,0.4,0.32,0.0,0.0,0.31,0.0,0.37,0.35,0.0,0.0,0.29,0.34,0.0,0.3,0.33,0.31,0.33,0.38,0.0,0.0,0.32,0.34,0.46,0.39,0.32,0.38,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9
10/26/2021,2.72,0.97,0.8,0.73,1.0,0.67,0.83,0.55,0.41,0.6,0.69,0.55,0.71,0.55,0.73,0.4,0.51,0.56,0.67,0.69,0.9,0.52,0.46,0.86,0.48,0.0,0.46,0.55,0.5,0.49,0.55,0.38,0.6,0.48,0.48,0.56,0.5,0.52,0.4,0.48,0.5,0.0,0.47,0.54,0.41,0.65,0.49,0.32,0.55,0.44,0.39,0.43,0.52,0.48,0.51,0.5,0.44,0.39,0.4,0.37,0.47,0.46,0.56,0.48,0.4,0.41,0.48,0.52,0.39,0.54,0.47,0.44,0.36,0.45,0.44,0.41,0.5,0.4,0.5,0.47,0.5,0.37,0.45,0.44,0.69,0.36,0.44,0.38,0.38,0.44,0.46,0.41,0.41,0.45,0.45,0.42,0.54,0.44,0.43,0.36,0.38,0.42,0.46,0.43,0.48,0.43,0.46,0.43,0.5,0.32,0.44,0.43,0.38,0.51,0.49,0.41,0.42,0.37,0.41,0.57,0.47,0.36,0.59,0.4,0.4,0.4,0.4,0.41,0.42,0.41,0.41,0.47,0.45,0.38,0.41,0.37,0.35,0.43,0.34,0.36,0.31,0.4,0.0,0.37,0.37,0.34,0.36,0.38,0.37,0.4,0.43,0.34,0.37,0.0,0.38,0.41,0.38,0.36,0.35,0.34,0.31,0.33,0.37,0.32,0.4,0.36,0.31,0.0,0.0,0.0,0.33,0.38,0.0,0.0,0.32,0.0,0.29,0.29,0.51,0.32,0.0,0.0,0.0,0.31,0.34,0.36,0.0,0.38,0.33,0.0,0.3,0.3,0.3,0.34,0.0,0.41,0.33,0.0,0.0,0.31,0.0,0.37,0.35,0.0,0.29,0.29,0.34,0.0,0.3,0.34,0.31,0.32,0.38,0.0,0.0,0.32,0.34,0.46,0.39,0.32,0.37,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06
10/27/2021,2.72,0.97,0.8,0.73,1.0,0.67,0.83,0.55,0.41,0.6,0.69,0.55,0.71,0.55,0.73,0.4,0.51,0.56,0.67,0.69,0.9,0.52,0.46,0.86,0.48,0.0,0.46,0.55,0.5,0.49,0.55,0.38,0.6,0.48,0.48,0.56,0.5,0.52,0.4,0.48,0.5,0.0,0.47,0.54,0.41,0.65,0.49,0.32,0.55,0.44,0.39,0.43,0.52,0.48,0.51,0.5,0.44,0.39,0.4,0.37,0.47,0.46,0.56,0.48,0.4,0.41,0.48,0.52,0.39,0.54,0.47,0.44,0.36,0.45,0.44,0.41,0.5,0.4,0.5,0.47,0.5,0.37,0.45,0.44,0.69,0.36,0.44,0.38,0.38,0.44,0.46,0.41,0.41,0.45,0.45,0.42,0.54,0.44,0.43,0.36,0.38,0.42,0.46,0.43,0.48,0.43,0.46,0.43,0.5,0.32,0.44,0.43,0.38,0.51,0.49,0.41,0.42,0.37,0.41,0.57,0.47,0.36,0.59,0.4,0.4,0.4,0.4,0.41,0.42,0.41,0.41,0.47,0.45,0.38,0.41,0.37,0.35,0.43,0.34,0.36,0.31,0.4,0.0,0.37,0.37,0.34,0.36,0.38,0.37,0.4,0.43,0.34,0.37,0.0,0.38,0.41,0.38,0.36,0.35,0.34,0.31,0.33,0.37,0.32,0.4,0.36,0.31,0.0,0.0,0.0,0.33,0.38,0.0,0.0,0.32,0.0,0.29,0.29,0.51,0.32,0.0,0.0,0.0,0.31,0.34,0.36,0.0,0.38,0.33,0.0,0.3,0.3,0.3,0.34,0.0,0.41,0.33,0.0,0.0,0.31,0.0,0.37,0.35,0.0,0.29,0.29,0.34,0.0,0.3,0.34,0.31,0.32,0.38,0.0,0.0,0.32,0.34,0.46,0.39,0.32,0.37,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.06
10/28/2021,2.7,0.97,0.82,0.72,0.99,0.69,0.86,0.56,0.41,0.61,0.69,0.56,0.73,0.56,0.73,0.38,0.51,0.56,0.67,0.7,0.9,0.53,0.44,0.87,0.48,0.0,0.45,0.56,0.51,0.49,0.56,0.37,0.62,0.48,0.49,0.56,0.5,0.51,0.39,0.48,0.5,0.0,0.47,0.55,0.41,0.63,0.49,0.32,0.53,0.44,0.38,0.42,0.52,0.48,0.51,0.51,0.45,0.38,0.4,0.38,0.46,0.45,0.56,0.5,0.4,0.41,0.49,0.51,0.39,0.55,0.47,0.43,0.36,0.45,0.44,0.41,0.52,0.4,0.5,0.49,0.51,0.36,0.45,0.45,0.69,0.36,0.43,0.38,0.38,0.44,0.46,0.41,0.4,0.44,0.44,0.43,0.53,0.44,0.43,0.35,0.38,0.43,0.46,0.43,0.49,0.43,0.46,0.43,0.51,0.32,0.44,0.42,0.37,0.52,0.46,0.4,0.42,0.37,0.41,0.56,0.47,0.36,0.61,0.4,0.4,0.41,0.4,0.41,0.42,0.41,0.43,0.48,0.47,0.38,0.41,0.37,0.35,0.4,0.34,0.36,0.3,0.39,0.0,0.38,0.37,0.34,0.36,0.38,0.36,0.4,0.42,0.33,0.36,0.0,0.38,0.41,0.4,0.36,0.35,0.33,0.31,0.32,0.37,0.33,0.4,0.37,0.32,0.0,0.0,0.0,0.32,0.38,0.0,0.0,0.32,0.0,0.29,0.29,0.5,0.29,0.0,0.29,0.0,0.3,0.33,0.36,0.0,0.39,0.33,0.0,0.3,0.29,0.3,0.33,0.0,0.41,0.33,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.0,0.29,0.34,0.0,0.3,0.33,0.31,0.32,0.39,0.0,0.0,0.32,0.34,0.47,0.4,0.31,0.36,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,91.04999999999998
10/29/2021,2.73,0.97,0.82,0.71,1.0,0.69,0.84,0.56,0.38,0.61,0.68,0.56,0.73,0.54,0.73,0.38,0.49,0.56,0.66,0.69,0.9,0.51,0.46,0.87,0.49,0.0,0.45,0.57,0.51,0.49,0.56,0.38,0.62,0.48,0.48,0.58,0.5,0.52,0.38,0.48,0.5,0.0,0.47,0.55,0.4,0.63,0.5,0.32,0.53,0.45,0.37,0.43,0.54,0.48,0.51,0.45,0.46,0.39,0.4,0.39,0.47,0.45,0.57,0.51,0.39,0.41,0.48,0.52,0.39,0.55,0.46,0.44,0.36,0.45,0.44,0.42,0.53,0.41,0.51,0.49,0.45,0.37,0.45,0.45,0.7,0.36,0.43,0.38,0.39,0.43,0.46,0.41,0.41,0.45,0.44,0.43,0.53,0.44,0.43,0.37,0.37,0.43,0.46,0.43,0.5,0.43,0.47,0.43,0.52,0.32,0.44,0.43,0.38,0.52,0.47,0.4,0.39,0.38,0.41,0.57,0.44,0.36,0.61,0.42,0.4,0.41,0.4,0.41,0.41,0.41,0.43,0.35,0.48,0.38,0.42,0.38,0.35,0.41,0.34,0.36,0.3,0.39,0.0,0.38,0.37,0.34,0.36,0.38,0.37,0.4,0.42,0.36,0.36,0.0,0.39,0.39,0.39,0.36,0.36,0.33,0.31,0.32,0.37,0.34,0.4,0.36,0.32,0.0,0.0,0.0,0.33,0.39,0.0,0.0,0.33,0.0,0.0,0.0,0.51,0.3,0.0,0.29,0.0,0.31,0.33,0.37,0.0,0.39,0.34,0.0,0.3,0.29,0.31,0.34,0.0,0.41,0.32,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.29,0.3,0.34,0.0,0.29,0.33,0.32,0.32,0.39,0.0,0.0,0.33,0.34,0.46,0.39,0.31,0.37,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,91.12
11/01/2021,2.79,0.97,0.85,0.68,1.08,0.69,0.82,0.55,0.39,0.6,0.61,0.58,0.7,0.54,0.69,0.43,0.48,0.56,0.65,0.73,0.9,0.52,0.46,0.88,0.47,0.0,0.45,0.59,0.54,0.49,0.55,0.38,0.67,0.49,0.48,0.57,0.5,0.5,0.39,0.5,0.5,0.0,0.46,0.57,0.4,0.65,0.49,0.33,0.55,0.43,0.38,0.44,0.53,0.49,0.5,0.46,0.49,0.38,0.39,0.41,0.46,0.47,0.58,0.54,0.39,0.41,0.48,0.53,0.4,0.52,0.48,0.44,0.36,0.47,0.44,0.42,0.52,0.41,0.49,0.48,0.45,0.36,0.43,0.48,0.73,0.37,0.44,0.39,0.38,0.43,0.47,0.42,0.4,0.46,0.43,0.41,0.52,0.44,0.43,0.36,0.37,0.44,0.45,0.41,0.49,0.42,0.46,0.42,0.5,0.32,0.4,0.43,0.37,0.51,0.45,0.4,0.4,0.36,0.41,0.57,0.44,0.37,0.69,0.42,0.39,0.41,0.41,0.4,0.41,0.41,0.43,0.42,0.49,0.37,0.4,0.37,0.35,0.4,0.34,0.36,0.3,0.39,0.0,0.36,0.36,0.34,0.35,0.38,0.37,0.38,0.42,0.34,0.36,0.0,0.39,0.38,0.4,0.36,0.35,0.34,0.31,0.32,0.39,0.35,0.4,0.34,0.29,0.0,0.0,0.0,0.33,0.39,0.0,0.0,0.35,0.0,0.29,0.0,0.5,0.3,0.0,0.0,0.0,0.31,0.34,0.36,0.0,0.38,0.32,0.0,0.3,0.3,0.29,0.34,0.0,0.4,0.32,0.0,0.29,0.32,0.0,0.37,0.34,0.0,0.0,0.29,0.34,0.0,0.29,0.33,0.31,0.33,0.41,0.0,0.0,0.33,0.34,0.44,0.38,0.31,0.36,0.0,0.0,0.0,0.0,0.0,0.29,0.32,0.0,0.0,0.0,0.0,0.0,91.23
11/02/2021,2.87,1.0,0.86,0.69,1.12,0.7,0.82,0.57,0.39,0.58,0.62,0.58,0.7,0.55,0.68,0.41,0.49,0.55,0.65,0.72,0.92,0.53,0.45,0.93,0.45,0.0,0.43,0.58,0.54,0.49,0.54,0.38,0.66,0.49,0.48,0.58,0.51,0.5,0.39,0.51,0.5,0.0,0.46,0.56,0.4,0.66,0.48,0.33,0.55,0.43,0.38,0.43,0.51,0.5,0.5,0.45,0.49,0.39,0.39,0.41,0.47,0.47,0.59,0.54,0.38,0.42,0.48,0.51,0.4,0.55,0.47,0.44,0.36,0.46,0.44,0.42,0.51,0.4,0.5,0.48,0.44,0.35,0.44,0.48,0.7,0.36,0.45,0.39,0.38,0.44,0.47,0.42,0.4,0.46,0.43,0.41,0.52,0.44,0.44,0.37,0.38,0.44,0.45,0.42,0.49,0.42,0.47,0.43,0.48,0.32,0.4,0.43,0.37,0.51,0.45,0.41,0.41,0.38,0.41,0.0,0.43,0.36,0.71,0.43,0.39,0.41,0.41,0.4,0.41,0.41,0.44,0.43,0.49,0.37,0.41,0.37,0.35,0.4,0.34,0.35,0.29,0.39,0.0,0.36,0.35,0.34,0.35,0.38,0.38,0.37,0.42,0.34,0.35,0.0,0.39,0.37,0.38,0.36,0.35,0.35,0.31,0.32,0.39,0.35,0.4,0.35,0.29,0.0,0.0,0.0,0.32,0.39,0.0,0.0,0.34,0.0,0.29,0.0,0.5,0.31,0.0,0.0,0.0,0.31,0.34,0.36,0.0,0.38,0.31,0.0,0.3,0.3,0.3,0.34,0.0,0.4,0.32,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.29,0.29,0.34,0.0,0.3,0.33,0.31,0.33,0.4,0.0,0.0,0.33,0.35,0.45,0.37,0.0,0.36,0.0,0.0,0.29,0.0,0.0,0.29,0.31,0.57,0.0,0.0,0.0,0.0,91.39
11/03/2021,2.87,1.0,0.86,0.69,1.12,0.7,0.82,0.57,0.39,0.58,0.62,0.58,0.7,0.55,0.68,0.41,0.49,0.55,0.65,0.72,0.92,0.53,0.45,0.93,0.45,0.0,0.43,0.58,0.54,0.49,0.54,0.38,0.66,0.49,0.48,0.58,0.51,0.5,0.39,0.51,0.5,0.0,0.46,0.56,0.4,0.66,0.48,0.33,0.55,0.43,0.38,0.43,0.51,0.5,0.5,0.45,0.49,0.39,0.39,0.41,0.47,0.47,0.59,0.54,0.38,0.42,0.48,0.51,0.4,0.55,0.47,0.44,0.36,0.46,0.44,0.42,0.51,0.4,0.5,0.48,0.44,0.35,0.44,0.48,0.7,0.36,0.45,0.39,0.38,0.44,0.47,0.42,0.4,0.46,0.43,0.41,0.52,0.44,0.44,0.37,0.38,0.44,0.45,0.42,0.49,0.42,0.47,0.43,0.48,0.32,0.4,0.43,0.37,0.51,0.45,0.41,0.41,0.38,0.41,0.0,0.43,0.36,0.71,0.43,0.39,0.41,0.41,0.4,0.41,0.41,0.44,0.43,0.49,0.37,0.41,0.37,0.35,0.4,0.34,0.35,0.29,0.39,0.0,0.36,0.35,0.34,0.35,0.38,0.38,0.37,0.42,0.34,0.35,0.0,0.39,0.37,0.38,0.36,0.35,0.35,0.31,0.32,0.39,0.35,0.4,0.35,0.29,0.0,0.0,0.0,0.32,0.39,0.0,0.0,0.34,0.0,0.29,0.0,0.5,0.31,0.0,0.0,0.0,0.31,0.34,0.36,0.0,0.38,0.31,0.0,0.3,0.3,0.3,0.34,0.0,0.4,0.32,0.0,0.0,0.31,0.0,0.37,0.34,0.0,0.29,0.29,0.34,0.0,0.3,0.33,0.31,0.33,0.4,0.0,0.0,0.33,0.35,0.45,0.37,0.0,0.36,0.0,0.0,0.29,0.0,0.0,0.29,0.31,0.57,0.0,0.0,0.0,0.0,91.39
11/04/2021,2.79,1.02,0.91,0.66,1.15,0.71,0.83,0.57,0.43,0.59,0.62,0.57,0.66,0.54,0.67,0.45,0.49,0.56,0.65,0.72,0.92,0.53,0.4,0.88,0.42,0.0,0.48,0.58,0.54,0.49,0.55,0.42,0.69,0.49,0.49,0.56,0.51,0.5,0.39,0.52,0.48,0.0,0.46,0.56,0.37,0.66,0.49,0.37,0.55,0.44,0.42,0.48,0.5,0.51,0.51,0.41,0.49,0.35,0.39,0.44,0.48,0.44,0.59,0.53,0.38,0.41,0.48,0.48,0.4,0.56,0.48,0.43,0.33,0.43,0.45,0.43,0.5,0.4,0.5,0.47,0.44,0.32,0.45,0.49,0.74,0.37,0.45,0.39,0.38,0.44,0.47,0.42,0.4,0.45,0.43,0.41,0.51,0.44,0.44,0.33,0.38,0.44,0.45,0.43,0.49,0.43,0.47,0.43,0.48,0.36,0.4,0.42,0.37,0.5,0.46,0.42,0.41,0.39,0.41,0.0,0.4,0.36,0.72,0.43,0.4,0.38,0.38,0.4,0.41,0.4,0.44,0.42,0.48,0.35,0.4,0.36,0.35,0.4,0.34,0.34,0.0,0.39,0.0,0.33,0.35,0.39,0.35,0.38,0.34,0.37,0.42,0.35,0.35,0.0,0.39,0.31,0.38,0.36,0.35,0.35,0.0,0.32,0.38,0.34,0.4,0.36,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.3,0.34,0.0,0.29,0.0,0.54,0.3,0.0,0.32,0.29,0.32,0.34,0.36,0.0,0.38,0.31,0.0,0.29,0.29,0.29,0.34,0.0,0.41,0.31,0.0,0.0,0.31,0.32,0.37,0.35,0.0,0.0,0.29,0.33,0.0,0.3,0.33,0.32,0.33,0.39,0.0,0.0,0.33,0.34,0.4,0.33,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.56,0.29,0.29,0.0,0.0,91.13
11/05/2021,2.81,1.02,0.91,0.65,1.18,0.73,0.84,0.6,0.42,0.58,0.63,0.57,0.63,0.55,0.68,0.44,0.51,0.55,0.66,0.73,0.94,0.54,0.41,0.89,0.4,0.0,0.51,0.58,0.55,0.49,0.54,0.41,0.69,0.5,0.48,0.57,0.51,0.5,0.38,0.54,0.47,0.0,0.46,0.55,0.36,0.66,0.49,0.38,0.56,0.44,0.42,0.47,0.49,0.51,0.5,0.41,0.49,0.35,0.38,0.45,0.47,0.44,0.58,0.52,0.38,0.42,0.48,0.47,0.39,0.56,0.47,0.43,0.35,0.43,0.44,0.43,0.5,0.4,0.5,0.47,0.43,0.32,0.44,0.49,0.82,0.37,0.45,0.39,0.37,0.43,0.46,0.43,0.4,0.45,0.43,0.41,0.5,0.43,0.43,0.33,0.38,0.44,0.46,0.42,0.49,0.42,0.46,0.43,0.47,0.36,0.41,0.42,0.36,0.5,0.47,0.41,0.4,0.38,0.41,0.0,0.39,0.36,0.72,0.42,0.4,0.38,0.37,0.4,0.4,0.4,0.43,0.42,0.49,0.36,0.4,0.37,0.36,0.41,0.34,0.35,0.0,0.38,0.0,0.32,0.35,0.39,0.35,0.37,0.35,0.38,0.41,0.34,0.36,0.0,0.38,0.32,0.38,0.36,0.36,0.35,0.0,0.31,0.38,0.34,0.4,0.38,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.3,0.34,0.0,0.3,0.0,0.55,0.3,0.0,0.32,0.29,0.36,0.35,0.35,0.0,0.38,0.31,0.0,0.29,0.29,0.3,0.34,0.0,0.4,0.31,0.0,0.0,0.31,0.32,0.38,0.35,0.0,0.0,0.29,0.34,0.0,0.3,0.32,0.35,0.33,0.38,0.0,0.0,0.33,0.34,0.4,0.34,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.56,0.3,0.29,0.0,0.0,91.29999999999998
11/08/2021,2.64,1.0,0.88,0.67,1.2,0.8,0.84,0.61,0.41,0.59,0.64,0.56,0.64,0.53,0.67,0.45,0.56,0.5,0.65,0.7,0.95,0.53,0.41,0.85,0.43,0.0,0.45,0.58,0.54,0.48,0.55,0.4,0.71,0.5,0.49,0.58,0.51,0.5,0.41,0.55,0.47,0.0,0.45,0.54,0.37,0.64,0.49,0.4,0.56,0.44,0.41,0.47,0.46,0.5,0.5,0.41,0.5,0.35,0.38,0.45,0.47,0.46,0.58,0.52,0.38,0.43,0.48,0.49,0.39,0.58,0.47,0.47,0.38,0.44,0.44,0.44,0.52,0.39,0.5,0.47,0.43,0.33,0.43,0.49,0.87,0.38,0.44,0.39,0.37,0.44,0.46,0.44,0.4,0.44,0.42,0.41,0.5,0.44,0.43,0.34,0.4,0.43,0.45,0.41,0.49,0.42,0.47,0.42,0.48,0.36,0.41,0.42,0.36,0.53,0.46,0.41,0.39,0.37,0.42,0.0,0.33,0.36,0.7,0.46,0.41,0.38,0.36,0.4,0.39,0.36,0.46,0.49,0.48,0.37,0.4,0.37,0.35,0.4,0.33,0.37,0.0,0.38,0.0,0.31,0.36,0.38,0.35,0.37,0.35,0.37,0.41,0.35,0.35,0.0,0.38,0.31,0.36,0.3,0.37,0.35,0.0,0.32,0.38,0.35,0.4,0.41,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.31,0.34,0.0,0.3,0.0,0.54,0.3,0.0,0.32,0.0,0.37,0.35,0.35,0.0,0.38,0.3,0.0,0.29,0.29,0.3,0.34,0.32,0.4,0.3,0.0,0.0,0.3,0.33,0.37,0.3,0.0,0.0,0.0,0.33,0.0,0.3,0.32,0.35,0.33,0.41,0.0,0.0,0.35,0.35,0.39,0.31,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.56,0.3,0.29,0.36,0.0,91.31
11/09/2021,2.32,1.0,0.79,0.72,1.2,0.77,0.83,0.61,0.41,0.61,0.65,0.55,0.62,0.54,0.69,0.47,0.53,0.5,0.64,0.72,0.93,0.54,0.43,0.85,0.43,0.0,0.43,0.57,0.55,0.47,0.56,0.41,0.77,0.52,0.49,0.59,0.51,0.5,0.4,0.56,0.47,0.0,0.45,0.54,0.37,0.63,0.49,0.39,0.55,0.44,0.41,0.46,0.48,0.52,0.51,0.41,0.49,0.35,0.39,0.45,0.46,0.46,0.57,0.53,0.38,0.44,0.48,0.48,0.39,0.57,0.47,0.47,0.39,0.45,0.45,0.43,0.51,0.39,0.51,0.47,0.43,0.33,0.43,0.49,0.82,0.38,0.45,0.41,0.37,0.44,0.46,0.44,0.4,0.44,0.42,0.41,0.49,0.43,0.42,0.34,0.38,0.44,0.45,0.4,0.49,0.42,0.47,0.42,0.47,0.36,0.41,0.41,0.36,0.52,0.46,0.4,0.39,0.37,0.41,0.0,0.31,0.36,0.7,0.45,0.41,0.39,0.37,0.4,0.4,0.36,0.45,0.54,0.49,0.37,0.39,0.37,0.35,0.4,0.33,0.37,0.0,0.38,0.0,0.31,0.37,0.38,0.35,0.37,0.35,0.37,0.4,0.34,0.35,0.0,0.38,0.32,0.37,0.3,0.38,0.35,0.0,0.32,0.38,0.34,0.4,0.41,0.0,0.0,0.0,0.0,0.32,0.38,0.0,0.3,0.33,0.0,0.3,0.0,0.52,0.31,0.0,0.33,0.29,0.37,0.34,0.35,0.0,0.38,0.31,0.0,0.0,0.29,0.3,0.34,0.32,0.4,0.29,0.0,0.0,0.29,0.33,0.38,0.3,0.0,0.0,0.0,0.33,0.0,0.31,0.32,0.36,0.32,0.38,0.0,0.0,0.33,0.35,0.39,0.3,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.58,0.3,0.29,0.36,0.0,90.92
