,EQC,HE,TRNO,MGEE,NSA,BKH,DEA,POR,IDA,WTM,PSB,NHC,ADC,SAFT,ANAT,OGS,MMS,GTY,HR,HLI,LANC,NFG,LXP,NEU,EIG,WTS,RYN,RDWR,SLGN,STAG,JJSF,AMSF,FLO,ILPT,THG,LNN,CHCT,MNR,KREF,LAND,COR,SBR,IRT,SXT,GOOD,DOC,SIGI,SMP,CBU,NCBS,CFFN,SBSI,CATC,SYKE,CHCO,NBTB,AROW,HMN,EBF,QTS,HSTM,PINC,HTLD,NFBK,KRNY,FMBH,NPK,NWBI,EXLS,CCOI,CUZ,OFC,HONE,DHIL,MANT,FELE,GPK,NFH,BCPC,WAFD,WERN,FLIC,SCL,WABC,EBSB,EXPO,RLI,THFF,CAC,ICFI,SCHL,FCPT,BRMK,CLAR,ALLT,WASH,SATS,CSWI,CVBF,RBCAA,TRS,ONB,CBZ,CTBI,FCBC,PBH,NHI,VIAV,HPP,BRKL,SASR,AAON,PLXS,LTC,BMTC,HTBI,WDFC,ALG,FCFS,GHC,WRE,WIRE,WSBF,TMP,BMI,PRK,BMRC,GRC,UNF,AXS,TCBK,PCH,BUSE,JCOM,TWNK,SRCE,FULT,QCRH,ALSN,ALRS,FMNB,ISBC,NEOG,STC,BRC,MWA,BFC,ASH,GABC,WINA,GSBC,FCN,FWRD,STBA,TRMK,GATX,WEN,JW.A,TRC,BLKB,LBAI,NOVT,WTBA,HTBK,PJT,ACIW,CVLT,SAIC,CRI,CWST,CCF,ASB,PRFT,LBC,AWI,PEBO,MGRC,TRST,SPNT,POWI,NVMI,EXP,CSGS,FIBK,SSD,UMBF,IDCC,SFL,MLR,EVTC,KBAL,SFNC,OSIS,FSS,HFWA,HTH,FBMS,CPF,WSBC,FORR,NTCT,ICUI,WMK,ARGO,MOFG,SFST,JRVR,STATE STREET INSTITUTIONAL LIQ STATE STR,BWB,FRPH,RGP,HOLI,UMPQ,LKFN,CASS,RMBS,GEF,BANR,VMI,SYBT,MODV,MGIC,n/a,SWCH,HUBG,KLIC,KAI,SPSC,MUSA,CALM,MSGS,PFS,NBHC,HTLF,AMSWA,VVV,RUSHA,ZD,CSV,INVA,MLI,INDB,ABTX,DORM,KBR,VGR,FCF,SUM
10/15/2021,1.68,0.74,0.64,0.63,0.65,0.57,0.56,0.59,0.59,0.53,0.62,0.55,0.52,0.55,0.65,0.48,0.5,0.48,0.51,0.59,0.43,0.52,0.55,0.5,0.42,0.51,0.43,0.45,0.41,0.45,0.36,0.4,0.42,0.41,0.39,0.37,0.37,0.39,0.4,0.38,0.38,0.4,0.42,0.39,0.35,0.36,0.35,0.39,0.35,0.39,0.37,0.38,0.37,0.0,0.36,0.36,0.35,0.35,0.3,0.0,0.34,0.36,0.3,0.36,0.36,0.33,0.26,0.33,0.37,0.3,0.33,0.31,0.31,0.35,0.29,0.31,0.32,0.31,0.35,0.34,0.29,0.29,0.3,0.29,0.34,0.36,0.28,0.31,0.3,0.3,0.28,0.28,0.27,0.28,0.0,0.3,0.29,0.31,0.27,0.31,0.31,0.27,0.29,0.29,0.3,0.3,0.0,0.23,0.26,0.29,0.29,0.28,0.27,0.22,0.33,0.28,0.23,0.25,0.3,0.24,0.29,0.37,0.28,0.28,0.26,0.29,0.3,0.28,0.26,0.26,0.27,0.26,0.27,0.0,0.28,0.27,0.27,0.28,0.0,0.27,0.28,0.28,0.0,0.29,0.23,0.26,0.24,0.26,0.26,0.25,0.26,0.24,0.22,0.24,0.26,0.25,0.0,0.0,0.28,0.22,0.24,0.27,0.26,0.25,0.27,0.0,0.0,0.23,0.0,0.28,0.0,0.25,0.35,0.25,0.0,0.26,0.0,0.23,0.0,0.26,0.22,0.0,0.24,0.22,0.23,0.25,0.0,0.24,0.0,0.23,0.0,0.24,0.0,0.23,0.24,0.0,0.24,0.23,0.24,0.24,0.0,0.24,0.23,0.23,0.23,0.23,0.22,0.0,0.24,0.0,0.26,0.26,0.23,0.25,0.0,0.0,0.24,0.23,0.0,0.26,0.0,0.23,0.0,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.23,0.22,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.45
10/18/2021,1.68,0.76,0.66,0.63,0.68,0.57,0.57,0.6,0.6,0.53,0.63,0.55,0.52,0.54,0.64,0.48,0.51,0.48,0.52,0.6,0.43,0.52,0.54,0.51,0.42,0.52,0.43,0.46,0.41,0.45,0.36,0.4,0.42,0.42,0.39,0.38,0.38,0.39,0.4,0.36,0.39,0.39,0.42,0.39,0.35,0.36,0.35,0.4,0.35,0.38,0.37,0.37,0.37,0.0,0.36,0.36,0.35,0.35,0.3,0.0,0.33,0.36,0.31,0.35,0.36,0.33,0.26,0.33,0.37,0.3,0.33,0.31,0.31,0.35,0.29,0.32,0.34,0.3,0.35,0.34,0.3,0.29,0.3,0.29,0.33,0.36,0.29,0.3,0.3,0.3,0.27,0.28,0.27,0.28,0.0,0.3,0.29,0.31,0.27,0.31,0.29,0.27,0.29,0.29,0.3,0.3,0.0,0.24,0.26,0.29,0.29,0.29,0.27,0.23,0.32,0.28,0.23,0.25,0.29,0.23,0.29,0.38,0.27,0.28,0.26,0.29,0.3,0.29,0.25,0.26,0.27,0.26,0.27,0.0,0.28,0.27,0.26,0.28,0.0,0.27,0.27,0.28,0.0,0.3,0.23,0.26,0.24,0.27,0.26,0.27,0.26,0.24,0.23,0.24,0.26,0.25,0.22,0.0,0.28,0.23,0.23,0.27,0.26,0.25,0.27,0.0,0.0,0.23,0.0,0.28,0.0,0.25,0.36,0.24,0.0,0.25,0.0,0.22,0.0,0.26,0.23,0.22,0.24,0.0,0.23,0.25,0.0,0.23,0.0,0.23,0.0,0.23,0.0,0.23,0.23,0.0,0.24,0.22,0.24,0.23,0.0,0.24,0.23,0.23,0.23,0.23,0.22,0.0,0.24,0.0,0.26,0.26,0.23,0.25,0.0,0.0,0.23,0.23,0.0,0.26,0.0,0.23,0.0,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.23,0.0,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.53
10/19/2021,1.68,0.79,0.66,0.63,0.67,0.57,0.57,0.59,0.6,0.53,0.63,0.56,0.52,0.53,0.64,0.47,0.5,0.49,0.52,0.6,0.43,0.52,0.54,0.52,0.41,0.53,0.43,0.47,0.41,0.45,0.35,0.4,0.41,0.42,0.39,0.38,0.38,0.39,0.4,0.36,0.39,0.4,0.42,0.41,0.35,0.36,0.35,0.39,0.34,0.38,0.37,0.37,0.36,0.0,0.35,0.36,0.35,0.34,0.3,0.0,0.33,0.36,0.31,0.35,0.35,0.33,0.26,0.32,0.36,0.3,0.33,0.31,0.31,0.35,0.29,0.32,0.34,0.3,0.35,0.35,0.3,0.29,0.3,0.29,0.33,0.36,0.29,0.3,0.3,0.3,0.27,0.28,0.27,0.29,0.0,0.3,0.29,0.31,0.27,0.31,0.29,0.27,0.29,0.29,0.3,0.3,0.0,0.24,0.26,0.29,0.29,0.29,0.27,0.23,0.32,0.28,0.23,0.25,0.29,0.23,0.28,0.39,0.27,0.28,0.26,0.28,0.3,0.29,0.24,0.27,0.26,0.26,0.27,0.0,0.27,0.27,0.26,0.28,0.0,0.27,0.27,0.28,0.0,0.3,0.23,0.27,0.25,0.27,0.26,0.26,0.25,0.24,0.23,0.24,0.25,0.26,0.22,0.0,0.28,0.23,0.23,0.27,0.25,0.25,0.27,0.0,0.0,0.24,0.0,0.28,0.0,0.25,0.36,0.24,0.0,0.25,0.0,0.22,0.0,0.26,0.23,0.22,0.24,0.0,0.23,0.25,0.0,0.23,0.0,0.24,0.0,0.23,0.0,0.23,0.23,0.0,0.23,0.22,0.23,0.24,0.0,0.24,0.0,0.23,0.23,0.23,0.22,0.0,0.24,0.0,0.26,0.26,0.24,0.25,0.0,0.0,0.22,0.23,0.22,0.27,0.0,0.23,0.0,0.0,0.23,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.22,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46000000000001
10/20/2021,1.68,0.79,0.66,0.63,0.67,0.57,0.57,0.59,0.6,0.53,0.63,0.56,0.52,0.53,0.64,0.47,0.5,0.49,0.52,0.6,0.43,0.52,0.54,0.52,0.41,0.53,0.43,0.47,0.41,0.45,0.35,0.4,0.41,0.42,0.39,0.38,0.38,0.39,0.4,0.36,0.39,0.4,0.42,0.41,0.35,0.36,0.35,0.39,0.34,0.38,0.37,0.37,0.36,0.0,0.35,0.36,0.35,0.34,0.3,0.0,0.33,0.36,0.31,0.35,0.35,0.33,0.26,0.32,0.36,0.3,0.33,0.31,0.31,0.35,0.29,0.32,0.34,0.3,0.35,0.35,0.3,0.29,0.3,0.29,0.33,0.36,0.29,0.3,0.3,0.3,0.27,0.28,0.27,0.29,0.0,0.3,0.29,0.31,0.27,0.31,0.29,0.27,0.29,0.29,0.3,0.3,0.0,0.24,0.26,0.29,0.29,0.29,0.27,0.23,0.32,0.28,0.23,0.25,0.29,0.23,0.28,0.39,0.27,0.28,0.26,0.28,0.3,0.29,0.24,0.27,0.26,0.26,0.27,0.0,0.27,0.27,0.26,0.28,0.0,0.27,0.27,0.28,0.0,0.3,0.23,0.27,0.25,0.27,0.26,0.26,0.25,0.24,0.23,0.24,0.25,0.26,0.22,0.0,0.28,0.23,0.23,0.27,0.25,0.25,0.27,0.0,0.0,0.24,0.0,0.28,0.0,0.25,0.36,0.24,0.0,0.25,0.0,0.22,0.0,0.26,0.23,0.22,0.24,0.0,0.23,0.25,0.0,0.23,0.0,0.24,0.0,0.23,0.0,0.23,0.23,0.0,0.23,0.22,0.23,0.24,0.0,0.24,0.0,0.23,0.23,0.23,0.22,0.0,0.24,0.0,0.26,0.26,0.24,0.25,0.0,0.0,0.22,0.23,0.22,0.27,0.0,0.23,0.0,0.0,0.23,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.22,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.46000000000001
10/21/2021,1.68,0.77,0.68,0.63,0.69,0.57,0.58,0.58,0.59,0.53,0.63,0.55,0.52,0.53,0.65,0.46,0.5,0.48,0.52,0.61,0.42,0.52,0.55,0.53,0.41,0.54,0.42,0.46,0.41,0.46,0.35,0.4,0.41,0.43,0.39,0.38,0.38,0.39,0.4,0.37,0.39,0.4,0.43,0.41,0.36,0.37,0.35,0.39,0.34,0.38,0.37,0.37,0.37,0.0,0.36,0.36,0.34,0.35,0.3,0.0,0.33,0.35,0.31,0.35,0.35,0.33,0.26,0.32,0.37,0.3,0.34,0.31,0.31,0.36,0.29,0.33,0.35,0.3,0.36,0.35,0.3,0.29,0.29,0.29,0.33,0.36,0.28,0.3,0.3,0.31,0.26,0.28,0.27,0.3,0.0,0.3,0.28,0.32,0.27,0.31,0.3,0.27,0.29,0.29,0.3,0.3,0.22,0.23,0.26,0.28,0.29,0.3,0.27,0.23,0.32,0.28,0.23,0.25,0.3,0.23,0.28,0.4,0.27,0.28,0.26,0.28,0.3,0.29,0.25,0.27,0.26,0.26,0.27,0.0,0.28,0.27,0.26,0.28,0.0,0.28,0.27,0.28,0.0,0.3,0.23,0.27,0.25,0.27,0.26,0.27,0.25,0.25,0.23,0.24,0.25,0.26,0.22,0.0,0.28,0.23,0.23,0.27,0.26,0.25,0.27,0.0,0.0,0.23,0.22,0.29,0.0,0.25,0.37,0.25,0.0,0.26,0.0,0.0,0.0,0.26,0.23,0.23,0.24,0.0,0.23,0.24,0.0,0.24,0.0,0.24,0.0,0.23,0.0,0.23,0.23,0.0,0.23,0.22,0.23,0.24,0.0,0.23,0.0,0.23,0.23,0.23,0.22,0.0,0.24,0.0,0.26,0.26,0.24,0.25,0.0,0.0,0.0,0.23,0.0,0.27,0.0,0.23,0.22,0.0,0.23,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.22,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.69999999999999
10/22/2021,1.68,0.77,0.68,0.64,0.68,0.57,0.58,0.58,0.6,0.52,0.63,0.56,0.52,0.53,0.65,0.47,0.5,0.48,0.52,0.62,0.42,0.52,0.55,0.52,0.41,0.55,0.42,0.47,0.4,0.46,0.35,0.4,0.41,0.43,0.39,0.39,0.37,0.39,0.4,0.36,0.39,0.4,0.43,0.41,0.36,0.37,0.35,0.39,0.35,0.38,0.37,0.37,0.38,0.0,0.36,0.36,0.35,0.35,0.3,0.0,0.33,0.36,0.32,0.35,0.36,0.33,0.26,0.32,0.37,0.3,0.34,0.3,0.31,0.36,0.29,0.33,0.35,0.3,0.36,0.35,0.31,0.29,0.29,0.29,0.34,0.36,0.29,0.3,0.3,0.31,0.27,0.28,0.27,0.31,0.0,0.3,0.29,0.31,0.27,0.31,0.31,0.28,0.29,0.29,0.3,0.3,0.22,0.23,0.26,0.29,0.29,0.3,0.28,0.23,0.32,0.28,0.23,0.25,0.31,0.23,0.28,0.39,0.27,0.28,0.26,0.28,0.3,0.29,0.25,0.27,0.26,0.26,0.27,0.0,0.28,0.27,0.26,0.27,0.0,0.26,0.28,0.28,0.0,0.3,0.23,0.27,0.24,0.27,0.26,0.26,0.25,0.25,0.23,0.24,0.25,0.26,0.22,0.0,0.28,0.23,0.23,0.27,0.26,0.25,0.28,0.0,0.22,0.24,0.22,0.29,0.0,0.25,0.37,0.25,0.0,0.26,0.0,0.22,0.0,0.27,0.23,0.0,0.24,0.0,0.23,0.25,0.0,0.25,0.0,0.24,0.0,0.23,0.0,0.23,0.23,0.0,0.23,0.22,0.23,0.24,0.0,0.24,0.0,0.23,0.23,0.23,0.0,0.0,0.24,0.0,0.26,0.26,0.24,0.25,0.0,0.0,0.0,0.23,0.22,0.27,0.0,0.23,0.0,0.0,0.23,0.0,0.0,0.26,0.0,0.0,0.0,0.23,0.22,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.88
10/25/2021,1.67,0.77,0.69,0.64,0.68,0.58,0.57,0.58,0.59,0.52,0.65,0.55,0.52,0.53,0.64,0.47,0.49,0.49,0.52,0.6,0.42,0.52,0.54,0.52,0.41,0.55,0.42,0.47,0.4,0.46,0.34,0.4,0.41,0.43,0.38,0.34,0.37,0.39,0.4,0.36,0.4,0.39,0.44,0.41,0.35,0.36,0.36,0.39,0.35,0.36,0.36,0.37,0.38,0.0,0.37,0.36,0.34,0.35,0.3,0.0,0.33,0.36,0.32,0.35,0.36,0.33,0.26,0.32,0.36,0.3,0.34,0.3,0.31,0.36,0.29,0.34,0.35,0.3,0.36,0.35,0.31,0.28,0.3,0.29,0.34,0.36,0.29,0.3,0.3,0.3,0.27,0.28,0.27,0.31,0.0,0.3,0.28,0.31,0.27,0.31,0.31,0.27,0.29,0.29,0.3,0.3,0.0,0.24,0.26,0.29,0.29,0.29,0.28,0.22,0.33,0.27,0.0,0.25,0.31,0.23,0.28,0.38,0.27,0.28,0.26,0.28,0.3,0.29,0.23,0.27,0.26,0.26,0.27,0.0,0.28,0.27,0.27,0.27,0.0,0.26,0.28,0.28,0.0,0.31,0.23,0.27,0.24,0.27,0.26,0.27,0.25,0.24,0.23,0.24,0.26,0.25,0.22,0.0,0.28,0.23,0.23,0.27,0.26,0.25,0.28,0.0,0.0,0.24,0.22,0.29,0.0,0.25,0.33,0.24,0.0,0.26,0.0,0.22,0.0,0.27,0.22,0.22,0.24,0.0,0.23,0.25,0.0,0.24,0.0,0.23,0.0,0.24,0.0,0.23,0.23,0.0,0.24,0.22,0.23,0.23,0.0,0.24,0.22,0.23,0.23,0.23,0.22,0.0,0.23,0.0,0.26,0.26,0.24,0.25,0.0,0.0,0.0,0.24,0.0,0.27,0.0,0.22,0.0,0.0,0.23,0.0,0.0,0.25,0.23,0.0,0.0,0.23,0.23,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.61
10/26/2021,1.67,0.77,0.69,0.64,0.68,0.58,0.57,0.58,0.59,0.52,0.65,0.55,0.52,0.53,0.64,0.47,0.49,0.49,0.52,0.6,0.42,0.52,0.54,0.52,0.41,0.55,0.42,0.47,0.4,0.46,0.34,0.4,0.41,0.43,0.38,0.34,0.37,0.39,0.4,0.36,0.4,0.39,0.44,0.41,0.35,0.36,0.36,0.39,0.35,0.36,0.36,0.37,0.38,0.0,0.37,0.36,0.34,0.35,0.3,0.0,0.33,0.36,0.32,0.35,0.36,0.33,0.26,0.32,0.36,0.3,0.34,0.3,0.31,0.36,0.29,0.34,0.35,0.3,0.36,0.35,0.31,0.28,0.3,0.29,0.34,0.36,0.29,0.3,0.3,0.3,0.27,0.28,0.27,0.31,0.0,0.3,0.28,0.31,0.27,0.31,0.31,0.27,0.29,0.29,0.3,0.3,0.0,0.24,0.26,0.29,0.29,0.29,0.28,0.22,0.33,0.27,0.0,0.25,0.31,0.23,0.28,0.38,0.27,0.28,0.26,0.28,0.3,0.29,0.23,0.27,0.26,0.26,0.27,0.0,0.28,0.27,0.27,0.27,0.0,0.26,0.28,0.28,0.0,0.31,0.23,0.27,0.24,0.27,0.26,0.27,0.25,0.24,0.23,0.24,0.26,0.25,0.22,0.0,0.28,0.23,0.23,0.27,0.26,0.25,0.28,0.0,0.0,0.24,0.22,0.29,0.0,0.25,0.33,0.24,0.0,0.26,0.0,0.22,0.0,0.27,0.22,0.22,0.24,0.0,0.23,0.25,0.0,0.24,0.0,0.23,0.0,0.24,0.0,0.23,0.23,0.0,0.24,0.22,0.23,0.23,0.0,0.24,0.22,0.23,0.23,0.23,0.22,0.0,0.23,0.0,0.26,0.26,0.24,0.25,0.0,0.0,0.0,0.24,0.0,0.27,0.0,0.22,0.0,0.0,0.23,0.0,0.0,0.25,0.23,0.0,0.0,0.23,0.23,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.61
10/27/2021,1.65,0.77,0.69,0.64,0.69,0.58,0.56,0.59,0.6,0.52,0.64,0.55,0.52,0.54,0.64,0.47,0.49,0.48,0.52,0.6,0.43,0.52,0.54,0.52,0.41,0.55,0.44,0.47,0.4,0.46,0.34,0.4,0.41,0.42,0.38,0.34,0.37,0.39,0.4,0.36,0.4,0.38,0.44,0.41,0.35,0.36,0.36,0.39,0.35,0.36,0.37,0.37,0.39,0.0,0.37,0.36,0.34,0.35,0.3,0.0,0.33,0.36,0.31,0.35,0.36,0.34,0.26,0.32,0.37,0.3,0.33,0.3,0.31,0.36,0.3,0.33,0.35,0.29,0.36,0.35,0.31,0.29,0.3,0.3,0.35,0.37,0.3,0.3,0.3,0.3,0.26,0.28,0.27,0.31,0.0,0.3,0.27,0.31,0.27,0.31,0.32,0.28,0.29,0.29,0.3,0.3,0.0,0.23,0.25,0.29,0.29,0.29,0.28,0.0,0.32,0.28,0.0,0.25,0.31,0.23,0.28,0.39,0.27,0.28,0.26,0.28,0.3,0.29,0.24,0.27,0.27,0.26,0.27,0.0,0.28,0.28,0.27,0.27,0.0,0.26,0.27,0.28,0.0,0.31,0.23,0.27,0.24,0.27,0.26,0.26,0.25,0.24,0.24,0.25,0.26,0.25,0.22,0.0,0.28,0.22,0.23,0.28,0.26,0.25,0.28,0.0,0.0,0.24,0.23,0.29,0.0,0.25,0.34,0.25,0.0,0.26,0.0,0.22,0.0,0.27,0.23,0.0,0.24,0.0,0.23,0.25,0.0,0.24,0.0,0.23,0.0,0.24,0.0,0.23,0.23,0.0,0.24,0.23,0.23,0.24,0.0,0.23,0.23,0.23,0.23,0.23,0.22,0.0,0.23,0.0,0.26,0.26,0.24,0.25,0.0,0.0,0.0,0.24,0.0,0.27,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.25,0.23,0.0,0.0,0.23,0.23,0.22,0.23,0.22,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.77
10/28/2021,1.63,0.75,0.68,0.64,0.7,0.58,0.56,0.59,0.59,0.53,0.64,0.55,0.52,0.54,0.64,0.47,0.48,0.48,0.52,0.61,0.43,0.53,0.54,0.52,0.42,0.55,0.44,0.47,0.39,0.46,0.34,0.4,0.41,0.42,0.38,0.34,0.37,0.38,0.4,0.36,0.4,0.39,0.44,0.41,0.35,0.36,0.36,0.38,0.35,0.35,0.36,0.37,0.39,0.0,0.37,0.36,0.34,0.35,0.29,0.0,0.33,0.35,0.31,0.35,0.36,0.34,0.26,0.33,0.36,0.3,0.33,0.29,0.31,0.37,0.3,0.33,0.34,0.3,0.35,0.35,0.31,0.28,0.29,0.3,0.34,0.37,0.3,0.3,0.3,0.3,0.27,0.28,0.27,0.31,0.0,0.3,0.27,0.31,0.27,0.31,0.31,0.28,0.3,0.29,0.3,0.3,0.0,0.23,0.25,0.29,0.29,0.29,0.28,0.0,0.31,0.28,0.22,0.26,0.31,0.23,0.27,0.41,0.27,0.28,0.26,0.28,0.31,0.29,0.23,0.27,0.27,0.26,0.27,0.0,0.28,0.28,0.27,0.28,0.0,0.27,0.27,0.28,0.0,0.31,0.23,0.27,0.24,0.27,0.26,0.26,0.25,0.24,0.24,0.25,0.26,0.25,0.0,0.0,0.28,0.0,0.24,0.28,0.26,0.25,0.28,0.0,0.0,0.24,0.22,0.29,0.0,0.25,0.34,0.25,0.0,0.26,0.0,0.23,0.0,0.27,0.23,0.23,0.24,0.22,0.23,0.25,0.0,0.23,0.0,0.23,0.0,0.24,0.0,0.24,0.23,0.0,0.25,0.23,0.24,0.23,0.0,0.23,0.23,0.23,0.23,0.23,0.22,0.0,0.23,0.0,0.26,0.26,0.24,0.26,0.0,0.0,0.0,0.24,0.0,0.28,0.0,0.23,0.0,0.0,0.24,0.0,0.0,0.26,0.22,0.0,0.0,0.23,0.23,0.22,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75
10/29/2021,1.62,0.75,0.69,0.64,0.7,0.58,0.56,0.58,0.59,0.52,0.65,0.54,0.53,0.54,0.64,0.47,0.49,0.49,0.52,0.61,0.43,0.53,0.54,0.46,0.41,0.55,0.44,0.46,0.39,0.46,0.34,0.4,0.41,0.42,0.38,0.33,0.38,0.38,0.41,0.36,0.4,0.39,0.44,0.41,0.35,0.36,0.37,0.38,0.35,0.36,0.36,0.39,0.39,0.0,0.37,0.36,0.34,0.35,0.3,0.0,0.3,0.35,0.31,0.35,0.36,0.34,0.26,0.33,0.37,0.31,0.33,0.3,0.31,0.36,0.31,0.33,0.35,0.3,0.36,0.35,0.31,0.29,0.3,0.29,0.34,0.37,0.3,0.3,0.29,0.31,0.27,0.29,0.28,0.29,0.0,0.3,0.27,0.31,0.27,0.31,0.32,0.28,0.3,0.29,0.3,0.3,0.0,0.23,0.25,0.29,0.29,0.29,0.28,0.0,0.31,0.28,0.23,0.25,0.32,0.24,0.28,0.4,0.27,0.28,0.26,0.29,0.31,0.29,0.23,0.27,0.26,0.25,0.27,0.0,0.29,0.27,0.27,0.28,0.0,0.27,0.28,0.28,0.22,0.31,0.23,0.27,0.24,0.27,0.26,0.27,0.25,0.25,0.25,0.25,0.26,0.25,0.0,0.0,0.29,0.0,0.23,0.28,0.26,0.25,0.26,0.0,0.0,0.23,0.22,0.29,0.0,0.26,0.34,0.25,0.0,0.25,0.0,0.23,0.0,0.27,0.23,0.22,0.24,0.22,0.0,0.25,0.0,0.23,0.0,0.23,0.0,0.23,0.0,0.24,0.23,0.0,0.25,0.23,0.24,0.24,0.0,0.23,0.23,0.23,0.23,0.23,0.0,0.0,0.23,0.0,0.26,0.25,0.24,0.24,0.0,0.0,0.22,0.24,0.0,0.28,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.26,0.0,0.0,0.0,0.23,0.23,0.23,0.23,0.0,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75
11/01/2021,1.63,0.75,0.71,0.64,0.72,0.59,0.57,0.59,0.59,0.51,0.66,0.53,0.54,0.53,0.64,0.46,0.49,0.5,0.53,0.6,0.42,0.52,0.55,0.45,0.4,0.56,0.43,0.46,0.4,0.47,0.35,0.41,0.41,0.43,0.37,0.34,0.38,0.38,0.39,0.36,0.4,0.39,0.47,0.4,0.36,0.37,0.35,0.39,0.35,0.36,0.36,0.4,0.39,0.0,0.36,0.35,0.34,0.34,0.29,0.0,0.31,0.35,0.31,0.35,0.37,0.34,0.26,0.32,0.36,0.31,0.33,0.3,0.31,0.39,0.3,0.33,0.35,0.3,0.35,0.34,0.32,0.28,0.3,0.29,0.35,0.37,0.29,0.3,0.29,0.31,0.27,0.28,0.27,0.28,0.0,0.3,0.27,0.31,0.27,0.32,0.3,0.27,0.3,0.29,0.29,0.3,0.0,0.23,0.24,0.3,0.29,0.3,0.26,0.22,0.3,0.29,0.23,0.26,0.31,0.23,0.28,0.46,0.27,0.28,0.26,0.28,0.3,0.3,0.23,0.28,0.26,0.25,0.26,0.0,0.29,0.27,0.26,0.28,0.0,0.28,0.29,0.28,0.22,0.3,0.23,0.27,0.24,0.27,0.26,0.28,0.25,0.24,0.25,0.24,0.24,0.25,0.22,0.0,0.28,0.0,0.23,0.29,0.26,0.25,0.26,0.0,0.0,0.22,0.22,0.29,0.0,0.26,0.34,0.27,0.0,0.25,0.0,0.22,0.0,0.29,0.23,0.23,0.24,0.22,0.0,0.24,0.0,0.23,0.0,0.0,0.0,0.23,0.0,0.24,0.23,0.0,0.24,0.24,0.22,0.24,0.0,0.24,0.23,0.23,0.23,0.22,0.0,0.0,0.24,0.0,0.26,0.25,0.23,0.24,0.0,0.0,0.22,0.23,0.0,0.26,0.0,0.23,0.0,0.0,0.24,0.0,0.0,0.27,0.0,0.0,0.0,0.23,0.23,0.0,0.23,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.72
